,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
1340,2011,Fall,BUS,ACCT,215,LEGAL ENVIRONMT BUS,362,33,9
1386,2011,Fall,BUS,ACCT,284,FINANCIAL ACCOUNTNG,1008,173,17
1435,2011,Fall,BUS,ACCT,285,MANAGERIAL ACCOUNTG,493,66,13
1463,2011,Fall,BUS,ACCT,301,THE ACCOUNTNG CYCLE,190,32,17
1502,2011,Fall,BUS,ACCT,316,BUSINESS LAW,13,0,0
1532,2011,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,143,15,10
1571,2011,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,124,12,10
1610,2011,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,141,23,16
1647,2011,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,123,26,21
1672,2011,Fall,BUS,ACCT,484,ADV ACCT INFO SYSTM,12,2,17
1697,2011,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,108,29,27
1736,2011,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,21,2,10
1783,2011,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,15,2,13
1798,2011,Fall,BUS,ACCT,496,INTERNATIONAL ACCT,11,0,0
1839,2011,Fall,BUS,ACCT,497,INTRO TO AUDITING,52,5,10
1885,2011,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,234,49,21
1923,2011,Fall,LAS,ADVRT,301,STRATEG PLAN AD&P.R,84,5,6
1960,2011,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,36,1,3
1990,2011,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,25,2,8
2011,2011,Fall,LAS,ADVRT,336,ADVERT ACCOUNT MGMT,19,2,11
2047,2011,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,28,1,4
2090,2011,Fall,LAS,ADVRT,497B,SPL TP CORP COMM CS,7,0,0
2148,2011,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,141,8,6
2172,2011,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,85,2,2
2194,2011,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,22,6,27
2245,2011,Fall,ENGR,AER E,243,AERODYNAMICS I,42,6,14
2279,2011,Fall,ENGR,AER E,261,INTRO PERFRMNC&DSGN,122,28,23
2320,2011,Fall,ENGR,AER E,290C,INDEPENDENT STUDY,103,10,10
2392,2011,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,106,12,11
2478,2011,Fall,ENGR,AER E,351,ASTRODYNAMICS I,83,10,12
2504,2011,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,115,18,16
2532,2011,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,23,9,39
2553,2011,Fall,ENGR,AER E,381,INTRO WIND ENERGY,1,0,0
2569,2011,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,98,4,4
2629,2011,Fall,ENGR,AER E,423,COMPOSITE FLT STRUC,47,1,2
2651,2011,Fall,ENGR,AER E,432,FLT CONTROL SYST II,11,0,0
2654,2011,Fall,ENGR,AER E,433X,SPACCRFT DYNM&CNTRL,12,2,17
2661,2011,Fall,ENGR,AER E,442,V/STOL AERODYN&PERF,33,2,6
2675,2011,Fall,ENGR,AER E,446,COMP FLUID MCH&HT I,26,4,15
2700,2011,Fall,ENGR,AER E,451,ASTRODYNAMICS II,15,1,7
2733,2011,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,76,1,1
2763,2011,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,22,0,0
2803,2011,Fall,ENGR,AER E,466,MULTIDISC ENGR DSGN,16,0,0
2841,2011,Fall,ENGR,AER E,490A,IND STU A/GAS DYNAM,11,2,18
2881,2011,Fall,ENGR,AER E,490C,IND STU AEROS STRUC,2,0,0
2902,2011,Fall,ENGR,AER E,490D,IND STU FLIGHT DYNA,1,1,100
2916,2011,Fall,ENGR,AER E,490E,IND STU SPACECR SYS,52,1,2
2968,2011,Fall,ENGR,AER E,490H,INDEP STUDY HONORS,2,0,0
3004,2011,Fall,ENGR,AER E,490J,IND STU NONDESTR EV,5,0,0
3031,2011,Fall,ENGR,AER E,490O,INDEPENDENT STUDY,34,0,0
3060,2011,Fall,ENGR,AER E,499,SENIOR PROJECT,1,1,100
3065,2011,Fall,H SCI,AESHM,111,PRO DEVEL FOR AESHM,240,25,10
3093,2011,Fall,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,2,1,50
3114,2011,Fall,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,6,0,0
3135,2011,Fall,H SCI,AESHM,170N,SUP WRK EXP I:APPAR,1,0,0
3223,2011,Fall,H SCI,AESHM,270N,SUP WRK EXP II:APPA,1,0,0
3250,2011,Fall,H SCI,AESHM,271,P R & EVENT MGMT I,143,9,6
3268,2011,Fall,H SCI,AESHM,275,MERCHANDISING,96,6,6
3293,2011,Fall,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,104,3,3
3311,2011,Fall,H SCI,AESHM,311,SEM CAREERS&INTERNS,98,5,5
3332,2011,Fall,H SCI,AESHM,340,HSPTY&APPARL MARKTG,98,4,4
3355,2011,Fall,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,60,5,8
3377,2011,Fall,H SCI,AESHM,371,CONFRNC&MTG PLANNNG,58,5,9
3379,2011,Fall,H SCI,AESHM,377,BRAND MGMT&PROMOTNS,49,0,0
3391,2011,Fall,H SCI,AESHM,379,COMMUNITY LEADERSHP,34,1,3
3396,2011,Fall,H SCI,AESHM,380,U.S. FIELD STUDY,23,0,0
3500,2011,Fall,H SCI,AESHM,470F,INTERNSHP EVENT MGT,4,1,25
3521,2011,Fall,H SCI,AESHM,470I,INTERN TXTL&AP DSGN,5,0,0
3533,2011,Fall,H SCI,AESHM,470L,INTERNSHP P R&PBLSH,2,0,0
3538,2011,Fall,H SCI,AESHM,470N,INTERNSHIP APPAREL,1,0,0
3569,2011,Fall,H SCI,AESHM,471,SPCIAL EVENTS COORD,17,2,12
3602,2011,Fall,H SCI,AESHM,477,MLTI-CHANNL RETAILI,37,4,11
3628,2011,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,131,28,21
3677,2011,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,17,1,6
3730,2011,Fall,INDIS,AF AM,350,WOMEN OF COLOR--U.S,7,2,29
3750,2011,Fall,INDIS,AF AM,354,HIST AFRICN AMER II,7,1,14
3778,2011,Fall,LAS,AFAS,101,INTRO LEADRSH LAB I,49,10,20
3808,2011,Fall,LAS,AFAS,141,FOUND U S AIR FORCE,51,5,10
3833,2011,Fall,LAS,AFAS,151,AIR FRC PHYS TRAINI,97,10,10
3858,2011,Fall,LAS,AFAS,201,BASIC LEADRSH LAB I,23,0,0
3888,2011,Fall,LAS,AFAS,241,EVOL USAF AIR POWER,23,0,0
3918,2011,Fall,LAS,AFAS,301,INTMD LEADRSH LAB I,13,0,0
3948,2011,Fall,LAS,AFAS,341,AIR F LDRSHP STDI I,23,3,13
3978,2011,Fall,LAS,AFAS,401,ADV LEADERSHP LAB I,11,1,9
4008,2011,Fall,LAS,AFAS,441,PREPARATN ACTV DUTY,13,1,8
4038,2011,Fall,CALS,AGEDS,110A,ORIENT AG &LIFE ED,30,0,0
4053,2011,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,88,2,2
4070,2011,Fall,CALS,AGEDS,110C,ORIENT AG &LIFE SCI,37,1,3
4093,2011,Fall,CALS,AGEDS,111,DEAN'S LDRSHP SEMNR,14,0,0
4115,2011,Fall,CALS,AGEDS,113,SUCCESS SEMINAR I,16,0,0
4132,2011,Fall,CALS,AGEDS,116X,INITIAL FLD EXPRNCE,21,0,0
4150,2011,Fall,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,13,3,23
4193,2011,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,9,3,33
4226,2011,Fall,CALS,AGEDS,215,CAREER SEMINAR,72,4,6
4271,2011,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,25,1,4
4306,2011,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,133,15,11
4329,2011,Fall,CALS,AGEDS,312,SCI WITH PRACTICE,14,0,0
4366,2011,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,61,5,8
4388,2011,Fall,CALS,AGEDS,327,ADV COMM AG&LIF SCI,55,6,11
4430,2011,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,31,2,6
4445,2011,Fall,CALS,AGEDS,402,METHODS TEACHING AG,31,0,0
4475,2011,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,10,1,10
4517,2011,Fall,CALS,AGEDS,416,PRE-STDT TCHG EXPER,3,0,0
4545,2011,Fall,CALS,AGEDS,417,SUPRV TEACHNG IN AG,3,0,0
4587,2011,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,37,0,0
4643,2011,Fall,CALS,AGEDS,475X,AG MKTG&COMM COMPET,25,1,4
4651,2011,Fall,CALS,AGEDS,488,MTHDS TCHG AG MECHN,17,0,0
4681,2011,Fall,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",1,0,0
4714,2011,Fall,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",5,0,0
4754,2011,Fall,CALS,AGEDS,490C,"IND STU BUS,PROD AG",6,0,0
4785,2011,Fall,CALS,AGEDS,490D,"IND STU EXTEN,INT'L",4,0,0
4801,2011,Fall,CALS,AGEDS,490H,INDEP STUDY HONORS,1,0,0
4818,2011,Fall,CALS,AGEDS,490I,IND STU COMMUNICATN,2,0,0
4859,2011,Fall,CALS,AGRON,110,PRO DEVEL:ORIENTATN,67,1,1
4885,2011,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,242,53,22
4914,2011,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,29,5,17
4955,2011,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,130,30,23
4985,2011,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,21,6,29
5048,2011,Fall,CALS,AGRON,206,INTRO WEATHER&CLIMT,163,25,15
5079,2011,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,72,0,0
5101,2011,Fall,CALS,AGRON,212,"CROP GRWTH,PROD&MGT",110,23,21
5114,2011,Fall,CALS,AGRON,212L,FIELD APP CROP PROD,83,4,5
5139,2011,Fall,CALS,AGRON,217X,WEED IDENTIFICATION,21,0,0
5176,2011,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,92,1,1
5215,2011,Fall,CALS,AGRON,311,PROFESNL INTERNSHIP,9,0,0
5234,2011,Fall,CALS,AGRON,316,CROP STRUC-FUNC REL,38,4,11
5259,2011,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,92,23,25
5283,2011,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",28,10,36
5300,2011,Fall,CALS,AGRON,325,BIORENEWABLE SYSTMS,11,0,0
5343,2011,Fall,CALS,AGRON,334,FORAGE CROP MGMT,41,1,2
5362,2011,Fall,CALS,AGRON,338,SEED SCIENCE&TECHNL,21,0,0
5391,2011,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,121,16,13
5420,2011,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,1,1,100
5447,2011,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,79,10,13
5475,2011,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,34,1,3
5524,2011,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,15,0,0
5539,2011,Fall,CALS,AGRON,388X,AGRO SCI THY&PRACTC,7,1,14
5556,2011,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,21,0,0
5579,2011,Fall,CALS,AGRON,402,WATERSHED HYDROLOGY,4,0,0
5589,2011,Fall,CALS,AGRON,404,GLOBAL CHANGE,5,3,60
5612,2011,Fall,CALS,AGRON,406,WORLD CLIMATES,9,0,0
5636,2011,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,31,0,0
5661,2011,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,27,2,7
5683,2011,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,77,4,5
5691,2011,Fall,CALS,AGRON,452,GIS FOR GEOSCIENTST,2,0,0
5706,2011,Fall,CALS,AGRON,459,ENVIR SOIL&WTR CHEM,6,2,33
5750,2011,Fall,CALS,AGRON,485,SOIL&ENVIR MICROBIO,10,0,0
5778,2011,Fall,CALS,AGRON,490G,INDEPENDENT STUDY,12,0,0
5828,2011,Fall,CALS,AGRON,491,SEED SCI INTERNSHIP,2,0,0
5888,2011,Fall,CALS,AGRON,497,AGROECOLOGY FLD CRS,7,2,29
5924,2011,Fall,INDIS,AM IN,210,INTR AM INDIAN STDI,223,11,5
5955,2011,Fall,INDIS,AM IN,240,INTRO AM INDIAN LIT,14,2,14
5980,2011,Fall,INDIS,AM IN,310,TOPICS AMERI INDIAN,56,21,38
5998,2011,Fall,INDIS,AM IN,315,ARCHAEOL OF N AMERI,6,0,0
6011,2011,Fall,INDIS,AM IN,322,PEOPL&CUL NATV N AM,22,6,27
6066,2011,Fall,INDIS,AM IN,426,TOPCS NATIVE AM ARC,3,0,0
6083,2011,Fall,INDIS,AM IN,490,INDEPENDENT STUDY,1,0,0
6109,2011,Fall,CALS,AN S,101,WORKNG WITH ANIMALS,251,22,9
6153,2011,Fall,CALS,AN S,114,SURVEY ANIMAL INDUS,379,66,17
6210,2011,Fall,CALS,AN S,199E,HORSE EVENT MKT&MGT,15,5,33
6250,2011,Fall,CALS,AN S,211,ISSUES FACING AN S,107,2,2
6280,2011,Fall,CALS,AN S,214,DOMEST ANIM PHYSIOL,133,28,21
6310,2011,Fall,CALS,AN S,214L,DOM AN ANAT&PHY LAB,111,22,20
6336,2011,Fall,CALS,AN S,216,EQUINE SCIENCE,49,3,6
6361,2011,Fall,CALS,AN S,217,EQUINE FARM PRACTCM,8,2,25
6378,2011,Fall,CALS,AN S,223,POULTRY SCIENCE,34,6,18
6410,2011,Fall,CALS,AN S,225,SWINE SCIENCE,110,1,1
6436,2011,Fall,CALS,AN S,226,BEEF CATTLE SCIENCE,101,26,26
6474,2011,Fall,CALS,AN S,235,DAIRY CATTLE SCIENC,76,4,5
6501,2011,Fall,CALS,AN S,270,FOODS ANIMAL ORIGIN,71,17,24
6518,2011,Fall,CALS,AN S,270L,FOODS ANIM ORIG LAB,64,11,17
6540,2011,Fall,CALS,AN S,280X,BASIC SWINE SCIENCE,10,1,10
6555,2011,Fall,CALS,AN S,305,LIVESTOCK EVALUATN,31,0,0
6591,2011,Fall,CALS,AN S,311,CAREER PREP AN SCI,80,4,5
6595,2011,Fall,CALS,AN S,312X,LVSTK PRD NICHE MKT,54,0,0
6627,2011,Fall,CALS,AN S,317C,FND TRNG EQUINE 2YR,6,0,0
6643,2011,Fall,CALS,AN S,319,ANIMAL NUTRITION,120,1,1
6665,2011,Fall,CALS,AN S,320,ANIML FEEDS&FEEDING,10,3,30
6690,2011,Fall,CALS,AN S,324X,FOOD PRC CMPAN ANIM,7,0,0
6695,2011,Fall,CALS,AN S,325,BIORENEWABLE SYSTMS,8,2,25
6715,2011,Fall,CALS,AN S,331,DOMSTC ANIM REPRODU,133,14,11
6745,2011,Fall,CALS,AN S,332,ANIM REPROD LAB MTH,20,0,0
6775,2011,Fall,CALS,AN S,333,EMBRYO TRANSFER&TCH,22,3,14
6790,2011,Fall,CALS,AN S,334,EMBRYO TRANSFER LAB,6,0,0
6856,2011,Fall,CALS,AN S,350X,GENOMICS MED&AG APP,5,0,0
6873,2011,Fall,CALS,AN S,352,GENET IMPRV DOM ANI,85,13,15
6913,2011,Fall,CALS,AN S,380B,TP SWINE INDUS ISSU,10,3,30
6917,2011,Fall,CALS,AN S,380C,TP ADV EMPLOYEE MGT,6,3,50
6938,2011,Fall,CALS,AN S,380E,TP ADV SWINE FD MGT,5,1,20
6945,2011,Fall,CALS,AN S,380F,TP ADV SWINE MARKTG,2,1,50
7022,2011,Fall,CALS,AN S,399A,ANIM SCI INTERNSHIP,16,0,0
7054,2011,Fall,CALS,AN S,411,ISSUES ANIMAL SCIEN,85,3,4
7069,2011,Fall,CALS,AN S,414,EQUINE NUTR&FEEDING,6,1,17
7109,2011,Fall,CALS,AN S,419,ADV ANIML NUTRITION,36,7,19
7145,2011,Fall,CALS,AN S,425,SWINE SYSTEMS MGMT,47,0,0
7166,2011,Fall,CALS,AN S,426,BF CATTLE SYSTS MGT,25,0,0
7206,2011,Fall,CALS,AN S,434,DAIRY SYSTEMS MGMT,40,0,0
7269,2011,Fall,CALS,AN S,475A,JUDGING MEAT ANIMAL,7,0,0
7299,2011,Fall,CALS,AN S,475B,JUDGNG DAIRY CATTLE,9,0,0
7321,2011,Fall,CALS,AN S,475C,JUDGING MEATS,23,1,4
7359,2011,Fall,CALS,AN S,475E,JUDGING HORSES,3,0,0
7396,2011,Fall,CALS,AN S,480C,PORK INDU LDR FELLW,22,1,5
7449,2011,Fall,CALS,AN S,490A,IND STDY ANIMAL SCI,31,1,3
7541,2011,Fall,CALS,AN S,490H,INDEP STUDY HONORS,3,0,0
7599,2011,Fall,CALS,AN S,497,TEACHNG EXPRNC AN S,76,0,0
7632,2011,Fall,LAS,ANTHR,201,INTRO CULTURL ANTHR,346,73,21
7668,2011,Fall,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,147,30,20
7717,2011,Fall,LAS,ANTHR,230,GLOBALZAT&HUMN COND,57,7,12
7779,2011,Fall,LAS,ANTHR,308,ARCHAEOLOGY,41,8,20
7794,2011,Fall,LAS,ANTHR,309,INTRO CULTUR&LANGUA,75,10,13
7818,2011,Fall,LAS,ANTHR,315,ARCHAEOL OF N AMERI,31,3,10
7826,2011,Fall,LAS,ANTHR,319,SKELETAL BIOLOGY,23,8,35
7857,2011,Fall,LAS,ANTHR,322,PEOPL&CUL NATV N AM,34,4,12
7893,2011,Fall,LAS,ANTHR,333,ASIAN AM MATRL CULT,29,9,31
7954,2011,Fall,LAS,ANTHR,418,"GLOB CULTR,CONSMPTN",9,1,11
7971,2011,Fall,LAS,ANTHR,425,PROFESNL PREP ANTHR,16,3,19
8023,2011,Fall,LAS,ANTHR,444,SEX&GENDER X-CULTUR,14,0,0
8031,2011,Fall,LAS,ANTHR,450,HISTORIC&THEORETICL,31,0,0
8048,2011,Fall,LAS,ANTHR,451B,PRACTICM CULTURAL A,1,0,0
8092,2011,Fall,LAS,ANTHR,490B,IND STU CULTR ANTHR,1,0,0
8118,2011,Fall,LAS,ANTHR,490C,IND STU BIOL ANTHRO,5,0,0
8146,2011,Fall,LAS,ARABC,101,ELEMENTARY ARABIC I,43,16,37
8170,2011,Fall,LAS,ARABC,201,INTERMDIAT ARABIC I,9,3,33
8199,2011,Fall,DSGN,ARCH,201,ARCHITCTRL DESIGN I,82,2,2
8231,2011,Fall,DSGN,ARCH,221,HIST WESTERN ARCH I,114,46,40
8261,2011,Fall,DSGN,ARCH,230,DSGN COMMUNICATNS I,83,3,4
8284,2011,Fall,DSGN,ARCH,245,BLDG SCIENCE &TEC I,85,1,1
8299,2011,Fall,DSGN,ARCH,271,HUM BEHAV&ENVIR THY,76,2,3
8311,2011,Fall,DSGN,ARCH,301,ARCHITEC DESIGN III,79,1,1
8361,2011,Fall,DSGN,ARCH,334,COMPUTER APPLICATNS,22,0,0
8390,2011,Fall,DSGN,ARCH,335,THREE-DIMENS STUDIO,18,2,11
8413,2011,Fall,DSGN,ARCH,342,BLDG SCI&TECNOL III,78,1,1
8478,2011,Fall,DSGN,ARCH,401,ARCHITECTU DESIGN V,70,0,0
8506,2011,Fall,DSGN,ARCH,403,ARCHITEC DESIGN VII,70,1,1
8574,2011,Fall,DSGN,ARCH,426,TOPCS NATIVE AM ARC,35,4,11
8588,2011,Fall,DSGN,ARCH,427,HIST&THRY CHINESE A,23,0,0
8620,2011,Fall,DSGN,ARCH,432,ADV CPTR LIGHTNG&RN,22,1,5
8627,2011,Fall,DSGN,ARCH,433,FILE TO FABRICATION,25,1,4
8642,2011,Fall,DSGN,ARCH,434,CMPTR ARC&ENV DSIGN,21,2,10
8714,2011,Fall,DSGN,ARCH,482,PROFESSNAL PRACTICE,70,2,3
8770,2011,Fall,DSGN,ARCH,490B,INDEP STUDY DESIGN,11,0,0
8799,2011,Fall,DSGN,ARCH,490C,IND STDY TECHN SYST,7,1,14
8836,2011,Fall,DSGN,ARCH,490E,IND STUDY BEHAV STD,2,0,0
8863,2011,Fall,DSGN,ARCH,490H,INDEP STUDY HONORS,2,0,0
8962,2011,Fall,DSGN,ART,495N,ART HIST IN EUROPE,43,0,0
8987,2011,Fall,DSGN,ART,497,STUDIO INTERNSHIP,12,1,8
9018,2011,Fall,DSGN,ART,498,INTRNSHP MUSEUM/GAL,1,0,0
9041,2011,Fall,DSGN,ART H,280,HISTORY OF ART I,179,47,26
9056,2011,Fall,DSGN,ART H,280H,HONORS ART HISTRY I,1,0,0
9076,2011,Fall,DSGN,ART H,288X,DESIGN ON DISPLAY,44,13,30
9077,2011,Fall,DSGN,ART H,292,INTR VISU CULTR STU,78,30,38
9104,2011,Fall,DSGN,ART H,383,GREEK & ROMAN ART,37,8,22
9147,2011,Fall,DSGN,ART H,394,WOMEN/GENDER IN ART,20,0,0
9180,2011,Fall,DSGN,ART H,488,MODERN ART&THEORY I,43,4,9
9213,2011,Fall,DSGN,ART H,490H,INDEP STUDY HONORS,2,0,0
9242,2011,Fall,DSGN,ART H,496,HIST OF PHOTOGRAPHY,39,3,8
9300,2011,Fall,DSGN,ARTED,211,INTRO TO ART EDUC,20,1,5
9325,2011,Fall,DSGN,ARTGR,270,GRAPH DSGN STUDIO I,76,1,1
9359,2011,Fall,DSGN,ARTGR,272X,DG PHOTO FOR GR DSN,58,3,5
9369,2011,Fall,DSGN,ARTGR,275,GRAPHIC TECHNOLGY I,77,6,8
9393,2011,Fall,DSGN,ARTGR,281,VISUAL CMMUNIC&BRND,77,7,9
9406,2011,Fall,DSGN,ARTGR,307X,PRINCIP 3D MODELING,19,0,0
9416,2011,Fall,DSGN,ARTGR,370,GRAPHC DSN STDO III,78,2,3
9475,2011,Fall,DSGN,ARTGR,387,"GR DSN HIST,THY,C I",88,2,2
9498,2011,Fall,DSGN,ARTGR,391,GRPHC DSN FIELD STU,17,1,6
9528,2011,Fall,DSGN,ARTGR,470,GRAPH DSGN STUDIO V,73,1,1
9552,2011,Fall,DSGN,ARTGR,472,PHOTOG&NARRTV MESSG,17,1,6
9569,2011,Fall,DSGN,ARTGR,473,MULTIMEDIA DESIGN,15,1,7
9581,2011,Fall,DSGN,ARTGR,474,EXHIBITION DESIGN,11,0,0
9602,2011,Fall,DSGN,ARTGR,475,ADVANCED TYPOGRAPHY,49,1,2
9659,2011,Fall,DSGN,ARTGR,477,GRAPH DSN PRACTICUM,15,0,0
9750,2011,Fall,DSGN,ARTGR,484,STUDIES IN GRPH DSN,43,2,5
9767,2011,Fall,DSGN,ARTGR,490A,"IND ST THEORY, CRIT",1,0,0
9783,2011,Fall,DSGN,ARTGR,490B,IND STUDY 2-D DESGN,1,0,0
9838,2011,Fall,DSGN,ARTGR,490I,"IND STU COOP,INTERN",11,0,0
9874,2011,Fall,DSGN,ARTGR,493,WORKSHOP,1,0,0
9893,2011,Fall,DSGN,ARTID,250,FUND INTERIOR DSIGN,66,0,0
9905,2011,Fall,DSGN,ARTID,251,HUMN FACTRS IN DSGN,74,0,0
9921,2011,Fall,DSGN,ARTID,261,GRAPH COM INT DSN I,57,3,5
9959,2011,Fall,DSGN,ARTID,265,INT DESIGN STUDIO I,57,1,2
9987,2011,Fall,DSGN,ARTID,350,INTERR FINISH MATRL,91,3,3
10023,2011,Fall,DSGN,ARTID,353,INT BLDG SYS&DTAILS,69,0,0
10048,2011,Fall,DSGN,ARTID,356,INT DSN HIST/THY II,65,3,5
10059,2011,Fall,DSGN,ARTID,357,MADE IN ITALY,20,0,0
10092,2011,Fall,DSGN,ARTID,365,INT DSGN STUDIO III,105,0,0
10221,2011,Fall,DSGN,ARTID,469B,ADV STUDIES COLOR,25,0,0
10263,2011,Fall,DSGN,ARTID,490H,INDEP STUDY HONORS,3,0,0
10287,2011,Fall,DSGN,ARTIS,201,CRTV VISUAL THINKNG,25,5,20
10302,2011,Fall,DSGN,ARTIS,202,STUDIO FNDMTLS:WOOD,32,4,13
10318,2011,Fall,DSGN,ARTIS,203,STDO FUND:JWLRY/MTL,33,5,15
10334,2011,Fall,DSGN,ARTIS,204,STDIO FUND:CERAMICS,34,2,6
10360,2011,Fall,DSGN,ARTIS,206,STDIO FUND:PRINTMKG,28,1,4
10404,2011,Fall,DSGN,ARTIS,208,COLOR,24,7,29
10430,2011,Fall,DSGN,ARTIS,210,STUDIO FUND: PHOTO,35,2,6
10456,2011,Fall,DSGN,ARTIS,212,STUDIO FUND:CMPUTRS,35,3,9
10471,2011,Fall,DSGN,ARTIS,213,STUDIO FUND:PAINTNG,26,0,0
10487,2011,Fall,DSGN,ARTIS,214,STUDIO FUND:TEXTILE,35,2,6
10541,2011,Fall,DSGN,ARTIS,227,INTR CRTV DGT PHOTO,43,1,2
10558,2011,Fall,DSGN,ARTIS,227H,INTR CRTV DGT PHOTO,1,0,0
10582,2011,Fall,DSGN,ARTIS,229,INTRO DARKRM PHOTOG,11,0,0
10586,2011,Fall,DSGN,ARTIS,230,DRAWING II,41,3,7
10614,2011,Fall,DSGN,ARTIS,233,WATERCOLOR PAINTING,16,1,6
