,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
2014,2012,Spring,LAS,ADVRT,336,ADVERT ACCOUNT MGMT,9,0,0
2028,2012,Spring,LAS,ADVRT,390F,SKIL DV:DIGTL NWSRM,1,0,0
2050,2012,Spring,LAS,ADVRT,434,ADVERTISING CAMPGNS,25,0,0
2072,2012,Spring,LAS,ADVRT,436,AD PORTFLIO PRACTCM,15,1,7
2088,2012,Spring,LAS,ADVRT,497A,SPL TOPC WORLD NEWS,8,0,0
2128,2012,Spring,ENGR,AER E,112,ORIEN LEARNING&TEAM,1,1,100
2151,2012,Spring,ENGR,AER E,160,AEROSPAC ENG PROBLM,20,4,20
2197,2012,Spring,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,128,16,13
2217,2012,Spring,ENGR,AER E,161H,HONOR NUM&GRPH TCNQ,73,4,5
2248,2012,Spring,ENGR,AER E,243,AERODYNAMICS I,83,11,13
2282,2012,Spring,ENGR,AER E,261,INTRO PERFRMNC&DSGN,27,4,15
2323,2012,Spring,ENGR,AER E,290C,INDEPENDENT STUDY,69,2,3
2362,2012,Spring,ENGR,AER E,311,GAS DYNAMICS,90,8,9
2410,2012,Spring,ENGR,AER E,321L,AEROSPC STRUCTR LAB,82,3,4
2429,2012,Spring,ENGR,AER E,331,FLGHT CONTROL SYS I,85,25,29
2455,2012,Spring,ENGR,AER E,344,AERODYN&PROPULS LAB,88,0,0
2481,2012,Spring,ENGR,AER E,351,ASTRODYNAMICS I,26,7,27
2535,2012,Spring,ENGR,AER E,361,COMP TECHNQ AER DSN,71,23,32
2555,2012,Spring,ENGR,AER E,381,INTRO WIND ENERGY,35,5,14
2602,2012,Spring,ENGR,AER E,421,ADV FLIGHT STRUCTRS,87,10,11
2643,2012,Spring,ENGR,AER E,426,DSIGN AEROSP STRUCT,32,1,3
2683,2012,Spring,ENGR,AER E,448,FLUID DYN TURBOMACH,16,1,6
2703,2012,Spring,ENGR,AER E,451,ASTRODYNAMICS II,11,2,18
2736,2012,Spring,ENGR,AER E,461,MOD DESIGN METHODOL,16,0,0
2766,2012,Spring,ENGR,AER E,462,DESIGN AEROSPAC SYS,67,0,0
2791,2012,Spring,ENGR,AER E,464,SPACECRAFT SYSTEMS,18,4,22
2843,2012,Spring,ENGR,AER E,490A,IND STU A/GAS DYNAM,6,1,17
2884,2012,Spring,ENGR,AER E,490C,IND STU AEROS STRUC,6,0,0
2919,2012,Spring,ENGR,AER E,490E,IND STU SPACECR SYS,55,1,2
2970,2012,Spring,ENGR,AER E,490H,INDEP STUDY HONORS,2,0,0
3007,2012,Spring,ENGR,AER E,490J,IND STU NONDESTR EV,1,0,0
3034,2012,Spring,ENGR,AER E,490O,INDEPENDENT STUDY,36,1,3
3068,2012,Spring,H SCI,AESHM,111,PRO DEVEL FOR AESHM,114,13,11
3096,2012,Spring,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,26,2,8
3117,2012,Spring,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,1,0,0
3137,2012,Spring,H SCI,AESHM,170N,SUP WRK EXP I:APPAR,10,0,0
3185,2012,Spring,H SCI,AESHM,222X,CRTV THINK&PRB SOLV,46,6,13
3190,2012,Spring,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,2,1,50
3210,2012,Spring,H SCI,AESHM,270F,SUP WRK EXP II:EVNT,1,0,0
3224,2012,Spring,H SCI,AESHM,270N,SUP WRK EXP II:APPA,1,1,100
3253,2012,Spring,H SCI,AESHM,271,P R & EVENT MGMT I,178,16,9
3271,2012,Spring,H SCI,AESHM,275,MERCHANDISING,109,3,3
3279,2012,Spring,H SCI,AESHM,281,ORIEN INT'L FLD STU,9,0,0
3296,2012,Spring,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,88,1,1
3314,2012,Spring,H SCI,AESHM,311,SEM CAREERS&INTERNS,149,8,5
3334,2012,Spring,H SCI,AESHM,340,HSPTY&APPARL MARKTG,89,1,1
3359,2012,Spring,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,96,7,7
3378,2012,Spring,H SCI,AESHM,371,CONFRNC&MTG PLANNNG,39,1,3
3399,2012,Spring,H SCI,AESHM,380,U.S. FIELD STUDY,23,1,4
3453,2012,Spring,H SCI,AESHM,421,DEV GLOBAL LEADRSHP,20,4,20
3461,2012,Spring,H SCI,AESHM,438,HUMAN RESOURCE MGMT,60,3,5
3474,2012,Spring,H SCI,AESHM,470A,INTERNSH FOOD&BEVRG,2,1,50
3477,2012,Spring,H SCI,AESHM,470B,INTERNSHIP LODGING,1,1,100
3482,2012,Spring,H SCI,AESHM,470D,INTERNSHIP HOSPTLTY,4,1,25
3503,2012,Spring,H SCI,AESHM,470F,INTERNSHP EVENT MGT,8,1,13
3524,2012,Spring,H SCI,AESHM,470I,INTERN TXTL&AP DSGN,3,0,0
3528,2012,Spring,H SCI,AESHM,470J,INTERNSHP MERCHNDIS,6,0,0
3536,2012,Spring,H SCI,AESHM,470L,INTERNSHP P R&PBLSH,2,0,0
3571,2012,Spring,H SCI,AESHM,471,SPCIAL EVENTS COORD,56,2,4
3587,2012,Spring,H SCI,AESHM,474,ENTREPRNR HUMAN SCI,76,0,0
3631,2012,Spring,INDIS,AF AM,201,INTRO AFRIC AMER ST,134,8,6
3680,2012,Spring,INDIS,AF AM,330,ETHNIC&RACE RELATNS,27,3,11
3703,2012,Spring,INDIS,AF AM,334,AFRI AMER RELIG EXP,6,1,17
3723,2012,Spring,INDIS,AF AM,348,CONTEMP AFRI AM LIT,1,0,0
3740,2012,Spring,INDIS,AF AM,353,HIST AFRICAN AMER I,6,0,0
3792,2012,Spring,LAS,AFAS,102,INTRO LEADER LAB II,33,2,6
3823,2012,Spring,LAS,AFAS,142,FOUND U S AIR FORCE,35,0,0
3836,2012,Spring,LAS,AFAS,151,AIR FRC PHYS TRAINI,77,1,1
3872,2012,Spring,LAS,AFAS,202,BASIC LDRSHP LAB II,19,0,0
3903,2012,Spring,LAS,AFAS,242,EVOL USAF AIR POWER,21,0,0
3932,2012,Spring,LAS,AFAS,302,INTMD LDRSHP LAB II,13,0,0
3963,2012,Spring,LAS,AFAS,342,AIR F LDRSHP STU II,17,0,0
3992,2012,Spring,LAS,AFAS,402,ADV LEADRSHP LAB II,11,0,0
4023,2012,Spring,LAS,AFAS,442,NATIONAL SECURITY,24,1,4
4073,2012,Spring,CALS,AGEDS,110C,ORIENT AG &LIFE SCI,16,0,0
4108,2012,Spring,CALS,AGEDS,112,AG BIOTECHN COLLOQ,15,1,7
4153,2012,Spring,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,20,3,15
4197,2012,Spring,CALS,AGEDS,211C,FIELD EXP AG INDUST,20,5,25
4229,2012,Spring,CALS,AGEDS,215,CAREER SEMINAR,38,1,3
4274,2012,Spring,CALS,AGEDS,310,FOUND AG ED PROGRMS,23,1,4
4310,2012,Spring,CALS,AGEDS,311,PRESENTN STRATEGIES,85,3,4
4332,2012,Spring,CALS,AGEDS,312,SCI WITH PRACTICE,21,1,5
4370,2012,Spring,CALS,AGEDS,315,LEADERSHIP IN AGRIC,72,7,10
4390,2012,Spring,CALS,AGEDS,327,ADV COMM AG&LIF SCI,77,6,8
4479,2012,Spring,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,0,0
4499,2012,Spring,CALS,AGEDS,414,NONFORMAL AG ED PRG,5,0,0
4520,2012,Spring,CALS,AGEDS,416,PRE-STDT TCHG EXPER,17,0,0
4548,2012,Spring,CALS,AGEDS,417,SUPRV TEACHNG IN AG,17,0,0
4591,2012,Spring,CALS,AGEDS,450,FARM MGMT&OPERATION,51,0,0
4614,2012,Spring,CALS,AGEDS,451,AGRICULTURAL LAW,23,0,0
4631,2012,Spring,CALS,AGEDS,461X,TECNL TRANSFR&AG ED,3,1,33
4645,2012,Spring,CALS,AGEDS,475X,AG MKTG&COMM COMPET,16,0,0
4654,2012,Spring,CALS,AGEDS,488,MTHDS TCHG AG MECHN,16,0,0
4685,2012,Spring,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",6,0,0
4717,2012,Spring,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",10,0,0
4757,2012,Spring,CALS,AGEDS,490C,"IND STU BUS,PROD AG",3,0,0
4821,2012,Spring,CALS,AGEDS,490I,IND STU COMMUNICATN,2,0,0
4888,2012,Spring,CALS,AGRON,114,PRINCIP OF AGRONOMY,198,41,21
4917,2012,Spring,CALS,AGRON,120,INTR RENEW RESOURCS,28,4,14
4959,2012,Spring,CALS,AGRON,154,FUND OF SOIL SCIENC,199,33,17
4988,2012,Spring,CALS,AGRON,155,SOILS HORT SCIENTST,26,11,42
5012,2012,Spring,CALS,AGRON,160,WORLD WATER RESOURC,5,0,0
5052,2012,Spring,CALS,AGRON,206,INTRO WEATHER&CLIMT,71,3,4
5104,2012,Spring,CALS,AGRON,212,"CROP GRWTH,PROD&MGT",106,5,5
5116,2012,Spring,CALS,AGRON,212L,FIELD APP CROP PROD,75,5,7
5141,2012,Spring,CALS,AGRON,217X,WEED IDENTIFICATION,33,7,21
5158,2012,Spring,CALS,AGRON,259X,ORGNC CMPDS PLT ENV,30,2,7
5179,2012,Spring,CALS,AGRON,260,SOILS&ENVIR QUALITY,122,2,2
5205,2012,Spring,CALS,AGRON,283,PESTICIDE APPL CERT,36,1,3
5237,2012,Spring,CALS,AGRON,316,CROP STRUC-FUNC REL,50,8,16
5286,2012,Spring,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",60,12,20
5317,2012,Spring,CALS,AGRON,331,INTERCOLL CROP TEAM,23,2,9
5346,2012,Spring,CALS,AGRON,334,FORAGE CROP MGMT,75,2,3
5395,2012,Spring,CALS,AGRON,342,WORLD FOOD ISSUES,188,20,11
5422,2012,Spring,CALS,AGRON,351,TURFGRASS ESTAB&MGT,4,2,50
5450,2012,Spring,CALS,AGRON,354,SOILS &PLANT GROWTH,66,7,11
5477,2012,Spring,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,21,2,10
5503,2012,Spring,CALS,AGRON,360,ENVIRN SOIL SCIENCE,49,1,2
5527,2012,Spring,CALS,AGRON,370,FLD EXP SOIL DESCRP,16,1,6
5541,2012,Spring,CALS,AGRON,389X,TUTORL UG AGRON RES,3,0,0
5559,2012,Spring,CALS,AGRON,392,SYST CROP&SOIL MGMT,24,2,8
5592,2012,Spring,CALS,AGRON,404,GLOBAL CHANGE,10,4,40
5639,2012,Spring,CALS,AGRON,410,PRO DEVELP SR FORUM,17,0,0
5715,2012,Spring,CALS,AGRON,463,SOIL FORMATN&LANDSC,20,0,0
5730,2012,Spring,CALS,AGRON,477,SOIL PHYSICS,11,0,0
5738,2012,Spring,CALS,AGRON,484,ORGANC AG:THRY&PRAC,6,0,0
5782,2012,Spring,CALS,AGRON,490G,INDEPENDENT STUDY,13,0,0
5809,2012,Spring,CALS,AGRON,490H,INDEP STUDY HONORS,1,0,0
5829,2012,Spring,CALS,AGRON,491,SEED SCI INTERNSHIP,2,0,0
5865,2012,Spring,CALS,AGRON,496A,AG INT'L TRAVL TOUR,52,0,0
5928,2012,Spring,INDIS,AM IN,210,INTR AM INDIAN STDI,227,13,6
5984,2012,Spring,INDIS,AM IN,310,TOPICS AMERI INDIAN,58,10,17
6014,2012,Spring,INDIS,AM IN,322,PEOPL&CUL NATV N AM,27,2,7
6029,2012,Spring,INDIS,AM IN,323D,TOP LATN AM REGIONL,5,0,0
6053,2012,Spring,INDIS,AM IN,346,AMERICAN INDIAN LIT,5,0,0
6086,2012,Spring,INDIS,AM IN,490,INDEPENDENT STUDY,2,0,0
6112,2012,Spring,CALS,AN S,101,WORKNG WITH ANIMALS,240,24,10
6156,2012,Spring,CALS,AN S,114,SURVEY ANIMAL INDUS,167,20,12
6212,2012,Spring,CALS,AN S,199E,HORSE EVENT MKT&MGT,16,3,19
6253,2012,Spring,CALS,AN S,211,ISSUES FACING AN S,108,3,3
6283,2012,Spring,CALS,AN S,214,DOMEST ANIM PHYSIOL,135,13,10
6313,2012,Spring,CALS,AN S,214L,DOM AN ANAT&PHY LAB,129,27,21
6340,2012,Spring,CALS,AN S,216,EQUINE SCIENCE,48,3,6
6392,2012,Spring,CALS,AN S,224,COMPANION ANIM SCI,104,15,14
6413,2012,Spring,CALS,AN S,225,SWINE SCIENCE,109,4,4
6439,2012,Spring,CALS,AN S,226,BEEF CATTLE SCIENCE,116,26,22
6459,2012,Spring,CALS,AN S,229,SHEEP SCIENCE,55,7,13
6504,2012,Spring,CALS,AN S,270,FOODS ANIMAL ORIGIN,42,6,14
6521,2012,Spring,CALS,AN S,270L,FOODS ANIM ORIG LAB,33,3,9
6541,2012,Spring,CALS,AN S,280X,BASIC SWINE SCIENCE,10,1,10
6564,2012,Spring,CALS,AN S,306,EQUINE EVALUATION,32,3,9
6593,2012,Spring,CALS,AN S,311,CAREER PREP AN SCI,106,4,4
6646,2012,Spring,CALS,AN S,319,ANIMAL NUTRITION,141,8,6
6668,2012,Spring,CALS,AN S,320,ANIML FEEDS&FEEDING,19,2,11
6718,2012,Spring,CALS,AN S,331,DOMSTC ANIM REPRODU,95,16,17
6748,2012,Spring,CALS,AN S,332,ANIM REPROD LAB MTH,16,3,19
6805,2012,Spring,CALS,AN S,335,DAIRY CATTLE EVALUA,19,1,5
6821,2012,Spring,CALS,AN S,336,DOMESTC ANIM BEHAVR,56,2,4
6835,2012,Spring,CALS,AN S,337,LACTATION,60,3,5
6849,2012,Spring,CALS,AN S,345,GRWTH&DEV DOMEST AN,25,3,12
6876,2012,Spring,CALS,AN S,352,GENET IMPRV DOM ANI,97,16,16
6906,2012,Spring,CALS,AN S,380A,TP ADV SWINE BREEDI,10,1,10
6955,2012,Spring,CALS,AN S,380G,TP ADV SWIN NRS MGT,6,1,17
6967,2012,Spring,CALS,AN S,380I,TOP ADV PORK EXPORT,3,0,0
6970,2012,Spring,CALS,AN S,380J,TP ADV PORK QUAL&SF,4,1,25
6995,2012,Spring,CALS,AN S,383X,SWINE MANUR&NTR MGT,10,1,10
7002,2012,Spring,CALS,AN S,384X,SWINE HLTH&BIOSECUR,22,0,0
7026,2012,Spring,CALS,AN S,399A,ANIM SCI INTERNSHIP,2,0,0
7057,2012,Spring,CALS,AN S,411,ISSUES ANIMAL SCIEN,87,2,2
7079,2012,Spring,CALS,AN S,415,EQUINE SYSTEMS MGMT,41,1,2
7099,2012,Spring,CALS,AN S,417,EQUINE REPRODUC MGT,14,0,0
7125,2012,Spring,CALS,AN S,424,COMPAN ANIM SYS MGT,41,1,2
7169,2012,Spring,CALS,AN S,426,BF CATTLE SYSTS MGT,34,3,9
7189,2012,Spring,CALS,AN S,429,SHEEP SYSTEMS MGT,22,3,14
7217,2012,Spring,CALS,AN S,435,APP DAIRY FARM EVAL,12,0,0
7245,2012,Spring,CALS,AN S,460,PROCESSED MEATS,19,2,11
7272,2012,Spring,CALS,AN S,475A,JUDGING MEAT ANIMAL,10,0,0
7324,2012,Spring,CALS,AN S,475C,JUDGING MEATS,12,1,8
7343,2012,Spring,CALS,AN S,475D,JUDG MEAT ANIM EVAL,6,0,0
7362,2012,Spring,CALS,AN S,475E,JUDGING HORSES,10,0,0
7373,2012,Spring,CALS,AN S,475F,INTCOLL JUDG MGT SY,3,0,0
7399,2012,Spring,CALS,AN S,480C,PORK INDU LDR FELLW,22,0,0
7419,2012,Spring,CALS,AN S,489,ISSUES FOOD SAFETY,3,0,0
7453,2012,Spring,CALS,AN S,490A,IND STDY ANIMAL SCI,38,0,0
7490,2012,Spring,CALS,AN S,490B,IND STUDY DAIRY SCI,9,0,0
7544,2012,Spring,CALS,AN S,490H,INDEP STUDY HONORS,5,0,0
7602,2012,Spring,CALS,AN S,497,TEACHNG EXPRNC AN S,89,1,1
7635,2012,Spring,LAS,ANTHR,201,INTRO CULTURL ANTHR,346,107,31
7671,2012,Spring,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,87,27,31
7688,2012,Spring,LAS,ANTHR,220,GLOBLIZTN &SUSTAINB,11,1,9
7720,2012,Spring,LAS,ANTHR,230,GLOBALZAT&HUMN COND,70,9,13
7749,2012,Spring,LAS,ANTHR,306,CULTURL ANTHROPOLGY,55,8,15
7764,2012,Spring,LAS,ANTHR,307,BIOLOGICAL ANTHROPO,45,1,2
7860,2012,Spring,LAS,ANTHR,322,PEOPL&CUL NATV N AM,32,1,3
7876,2012,Spring,LAS,ANTHR,323D,TOP LATN AM REGIONL,17,4,24
7895,2012,Spring,LAS,ANTHR,333,ASIAN AM MATRL CULT,23,5,22
7906,2012,Spring,LAS,ANTHR,336,GLOBAL DEVELOPMENT,20,3,15
7921,2012,Spring,LAS,ANTHR,340,"MAGIC,WITCHC,&RELIG",35,4,11
7928,2012,Spring,LAS,ANTHR,350,PRIMATE BEHAVIOR,104,32,31
7934,2012,Spring,LAS,ANTHR,354X,WAR&HUMNTRN POLITCS,5,0,0
7983,2012,Spring,LAS,ANTHR,428C,ARC LAB METHD FAUNA,11,1,9
8050,2012,Spring,LAS,ANTHR,451B,PRACTICM CULTURAL A,1,0,0
8096,2012,Spring,LAS,ANTHR,490B,IND STU CULTR ANTHR,2,0,0
8120,2012,Spring,LAS,ANTHR,490C,IND STU BIOL ANTHRO,3,0,0
8158,2012,Spring,LAS,ARABC,102,ELEMENTRY ARABIC II,21,2,10
8180,2012,Spring,LAS,ARABC,202X,INTERMED ARABIC II,5,0,0
8215,2012,Spring,DSGN,ARCH,202,ARCHITECT DESIGN II,80,3,4
8246,2012,Spring,DSGN,ARCH,222,HIST WESTERN ARC II,129,21,16
8326,2012,Spring,DSGN,ARCH,302,ARCHITECT DESIGN IV,79,0,0
8333,2012,Spring,DSGN,ARCH,302H,ARCHITECT DESIGN IV,1,0,0
8334,2012,Spring,DSGN,ARCH,321,HISTORY AMERIC CITY,78,1,1
8364,2012,Spring,DSGN,ARCH,334,COMPUTER APPLICATNS,7,0,0
8393,2012,Spring,DSGN,ARCH,335,THREE-DIMENS STUDIO,28,4,14
8406,2012,Spring,DSGN,ARCH,341,BLDG SCI &TECHNL II,79,0,0
8419,2012,Spring,DSGN,ARCH,343,BLDG SCI &TECHNL IV,79,3,4
8494,2012,Spring,DSGN,ARCH,402,ARCHITECT DESIGN VI,37,0,0
8524,2012,Spring,DSGN,ARCH,404,ARCHITC DESIGN VIII,18,1,6
8528,2012,Spring,DSGN,ARCH,404H,ARCHITC DESIGN VIII,3,0,0
8595,2012,Spring,DSGN,ARCH,429,TOPC ITALIAN ARC&UR,34,0,0
8611,2012,Spring,DSGN,ARCH,431,ANALYTICAL DRAWING,37,0,0
8628,2012,Spring,DSGN,ARCH,433,FILE TO FABRICATION,28,1,4
8658,2012,Spring,DSGN,ARCH,436,ADVNCD DESIGN MEDIA,22,3,14
8721,2012,Spring,DSGN,ARCH,486,DSIGN:MADE IN ITALY,29,0,0
8744,2012,Spring,DSGN,ARCH,490A,IND STDY DSN COMMUN,4,0,0
8774,2012,Spring,DSGN,ARCH,490B,INDEP STUDY DESIGN,4,0,0
8802,2012,Spring,DSGN,ARCH,490C,IND STDY TECHN SYST,48,1,2
8824,2012,Spring,DSGN,ARCH,490D,IND STUDY ARCH HIST,1,0,0
8846,2012,Spring,DSGN,ARCH,490F,INDEP STDY PRACTICE,1,0,0
8865,2012,Spring,DSGN,ARCH,490H,INDEP STUDY HONORS,2,0,0
8916,2012,Spring,DSGN,ART,494A,STDIO ARTS EURO SEM,9,1,11
8927,2012,Spring,DSGN,ART,494G,GRAPHIC DSN EUR SEM,35,2,6
8938,2012,Spring,DSGN,ART,494I,INTERIOR DS EUR SEM,26,2,8
8991,2012,Spring,DSGN,ART,497,STUDIO INTERNSHIP,14,0,0
9020,2012,Spring,DSGN,ART,498,INTRNSHP MUSEUM/GAL,3,0,0
9069,2012,Spring,DSGN,ART H,281,HISTORY OF ART II,232,48,21
9093,2012,Spring,DSGN,ART H,382,ART&ARCHITC OF ASIA,47,6,13
9122,2012,Spring,DSGN,ART H,385,RENAISSANCE ART,33,7,21
9126,2012,Spring,DSGN,ART H,385H,RENAISSANCE ART,1,0,0
9133,2012,Spring,DSGN,ART H,386X,AMERICN ART TO 1945,46,6,13
9170,2012,Spring,DSGN,ART H,487,19TH CENTURY ART,16,3,19
9232,2012,Spring,DSGN,ART H,495,ART&THRY SINCE 1945,36,5,14
9267,2012,Spring,DSGN,ART H,498,TOPICS IN ART HIST,30,4,13
9303,2012,Spring,DSGN,ARTED,211,INTRO TO ART EDUC,20,0,0
9340,2012,Spring,DSGN,ARTGR,271,GRAPH DSGN STDIO II,72,1,1
9360,2012,Spring,DSGN,ARTGR,272X,DG PHOTO FOR GR DSN,48,3,6
9384,2012,Spring,DSGN,ARTGR,276,GRAPHIC TECHNLGY II,74,2,3
9407,2012,Spring,DSGN,ARTGR,308X,INTRO TO ANIMATION,20,1,5
9431,2012,Spring,DSGN,ARTGR,371,GRAPH DSN STUDIO IV,73,0,0
9446,2012,Spring,DSGN,ARTGR,372,GR DSN MTRLS&PROCES,86,4,5
9458,2012,Spring,DSGN,ARTGR,377,GRPH DSN INTERN SEM,93,0,0
9489,2012,Spring,DSGN,ARTGR,388,"GR DSN HIST,CRIT II",81,1,1
9500,2012,Spring,DSGN,ARTGR,391,GRPHC DSN FIELD STU,11,0,0
9537,2012,Spring,DSGN,ARTGR,471,GRPHC DSGN CAPSTONE,58,3,5
9605,2012,Spring,DSGN,ARTGR,475,ADVANCED TYPOGRAPHY,17,0,0
9661,2012,Spring,DSGN,ARTGR,477,GRAPH DSN PRACTICUM,15,1,7
9676,2012,Spring,DSGN,ARTGR,478,WEB DSGN E-COMMERCE,16,1,6
9686,2012,Spring,DSGN,ARTGR,479,WAYFINDING DESIGN,13,0,0
9717,2012,Spring,DSGN,ARTGR,481,GRPH DSGN PRO PRACT,73,3,4
9732,2012,Spring,DSGN,ARTGR,482,PROFESSNL PRESNTATN,72,2,3
9753,2012,Spring,DSGN,ARTGR,484,STUDIES IN GRPH DSN,37,2,5
9770,2012,Spring,DSGN,ARTGR,490A,"IND ST THEORY, CRIT",1,0,0
9785,2012,Spring,DSGN,ARTGR,490B,IND STUDY 2-D DESGN,1,0,0
9812,2012,Spring,DSGN,ARTGR,490H,INDEP STUDY HONORS,3,0,0
9842,2012,Spring,DSGN,ARTGR,490I,"IND STU COOP,INTERN",4,1,25
9944,2012,Spring,DSGN,ARTID,263,GRPH COM INT DSN II,53,0,0
9974,2012,Spring,DSGN,ARTID,267,INT DSIGN STUDIO II,52,0,0
10001,2012,Spring,DSGN,ARTID,351,HEALTH &SAFETY SYST,52,2,4
10015,2012,Spring,DSGN,ARTID,352,ENVIRN CONTROL SYST,53,0,0
10037,2012,Spring,DSGN,ARTID,355,INT DSN HIST/THRY I,64,1,2
10076,2012,Spring,DSGN,ARTID,360,I D INTERNSHP SEMNR,108,3,3
10107,2012,Spring,DSGN,ARTID,367,INT DESIGN STDIO IV,52,0,0
10114,2012,Spring,DSGN,ARTID,367H,INT DESIGN STDIO IV,2,0,0
10146,2012,Spring,DSGN,ARTID,461,INT DSN PRO PRACTCE,51,1,2
10161,2012,Spring,DSGN,ARTID,463,ENVIR FOR THE AGING,5,1,20
10196,2012,Spring,DSGN,ARTID,468,INT DSN URBAN SETNG,12,2,17
10203,2012,Spring,DSGN,ARTID,468H,INT DSN URBAN SETNG,2,0,0
10223,2012,Spring,DSGN,ARTID,469B,ADV STUDIES COLOR,7,0,0
10244,2012,Spring,DSGN,ARTID,490,INDEPENDENT STUDY,18,1,6
10266,2012,Spring,DSGN,ARTID,490H,INDEP STUDY HONORS,1,0,0
10290,2012,Spring,DSGN,ARTIS,201,CRTV VISUAL THINKNG,26,2,8
10304,2012,Spring,DSGN,ARTIS,202,STUDIO FNDMTLS:WOOD,28,3,11
10320,2012,Spring,DSGN,ARTIS,203,STDO FUND:JWLRY/MTL,32,5,16
10336,2012,Spring,DSGN,ARTIS,204,STDIO FUND:CERAMICS,21,3,14
10362,2012,Spring,DSGN,ARTIS,206,STDIO FUND:PRINTMKG,26,6,23
