,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
11184,2007,Spring,DSGN,ARTIS,408,IND PRJ CPTR ANIMAT,18,3,17
11210,2007,Spring,DSGN,ARTIS,409X,CPTR GAME DSIGN&DEV,11,0,0
11219,2007,Spring,DSGN,ARTIS,420,WOOD DESIGN III,6,1,17
11249,2007,Spring,DSGN,ARTIS,422,CERAMICS STUDIO,10,0,0
11283,2007,Spring,DSGN,ARTIS,424,JEWELR/METALSM STDO,9,0,0
11366,2007,Spring,DSGN,ARTIS,438,PAINTING,8,0,0
11450,2007,Spring,DSGN,ARTIS,490B,INDEP STDY CERAMICS,2,0,0
11473,2007,Spring,DSGN,ARTIS,490C,IND ST COMPUTER A&D,2,0,0
11502,2007,Spring,DSGN,ARTIS,490D,INDEP STUDY DRAWING,1,0,0
11532,2007,Spring,DSGN,ARTIS,490E,INDEP STUDY FIBERS,6,0,0
11555,2007,Spring,DSGN,ARTIS,490F,IND ST ILLUSTRATION,1,0,0
11574,2007,Spring,DSGN,ARTIS,490G,INDEP STUDY METALS,1,1,100
11600,2007,Spring,DSGN,ARTIS,490H,INDEP STUDY HONORS,3,0,0
11627,2007,Spring,DSGN,ARTIS,490I,INDEP STDY PAINTING,6,0,0
11656,2007,Spring,DSGN,ARTIS,490J,IND STU PHOTOGRAPHY,9,0,0
11677,2007,Spring,DSGN,ARTIS,490K,IND STU PRINTMAKING,3,1,33
11696,2007,Spring,DSGN,ARTIS,490L,INDEP STUDY WOOD,4,0,0
11721,2007,Spring,DSGN,ARTIS,490M,IND STU MIXED MEDIA,2,0,0
11762,2007,Spring,DSGN,ARTIS,499,BFA EXHIBITION,48,0,0
11937,2007,Spring,LAS,ASTRO,102,NORTH STAR ASTRONMY,29,8,28
12014,2007,Spring,LAS,ASTRO,103X,EVENING STAR,18,3,17
12053,2007,Spring,LAS,ASTRO,120,SKY & SOLAR SYSTEM,199,65,33
12095,2007,Spring,LAS,ASTRO,125L,SKY &SOLAR SYST LAB,36,3,8
12120,2007,Spring,LAS,ASTRO,150,"STARS,GALAXIES&COSM",74,19,26
12145,2007,Spring,LAS,ASTRO,250,ASTRONOMY BIZARRE,25,4,16
12191,2007,Spring,LAS,ASTRO,346,INTRO TO ASTROPHYSC,25,3,12
12238,2007,Spring,H SCI,ATH,101B,INTERCOL BASKETBALL,11,0,0
12253,2007,Spring,H SCI,ATH,101C,INTERCOL BASKETBALL,13,0,0
12313,2007,Spring,H SCI,ATH,101G,INTERCOLLEGIAT GOLF,11,0,0
12328,2007,Spring,H SCI,ATH,101J,INTERCOL GYMNASTICS,16,0,0
12343,2007,Spring,H SCI,ATH,101K,INTERCOLL SOFTBALL,20,0,0
12358,2007,Spring,H SCI,ATH,101M,INTERCOLL SWIMMING,17,0,0
12373,2007,Spring,H SCI,ATH,101O,INTERCOLLEG TENNIS,5,0,0
