,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
1895,2015,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,271,34,13
1932,2015,Fall,LAS,ADVRT,301,STRATEG PLAN AD&P.R,114,5,4
1968,2015,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,36,0,0
1998,2015,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,28,6,21
2019,2015,Fall,LAS,ADVRT,336,ADVERT ACCOUNT MGMT,20,1,5
2055,2015,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,35,0,0
2102,2015,Fall,LAS,ADVRT,497G,SP TP DATA AUD ANLY,25,1,4
2107,2015,Fall,LAS,ADVRT,497K,"SP TP SPRT&MDIA,DIG",7,0,0
2112,2015,Fall,LAS,ADVRT,499A,PRO MDIA INTERN:REQ,7,0,0
2130,2015,Fall,ENGR,AER E,112,ORIEN LEARNING&TEAM,1,0,0
2156,2015,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,170,18,11
2176,2015,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,62,5,8
2202,2015,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,30,7,23
2287,2015,Fall,ENGR,AER E,261,INTRO PERFRMNC&DSGN,151,17,11
2328,2015,Fall,ENGR,AER E,290C,INDEPENDENT STUDY,74,3,4
2344,2015,Fall,ENGR,AER E,310,AERODYNAM I:INCMPRS,95,31,33
2367,2015,Fall,ENGR,AER E,311,AERODYN II:CMPRSSBL,54,3,6
2399,2015,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,106,2,2
2414,2015,Fall,ENGR,AER E,322,AEROSPC STRUCTR LAB,109,8,7
2434,2015,Fall,ENGR,AER E,331,FLGHT CONTROL SYS I,22,11,50
2460,2015,Fall,ENGR,AER E,344,AERODYN&PROPULS LAB,57,1,2
2486,2015,Fall,ENGR,AER E,351,ASTRODYNAMICS I,90,12,13
2510,2015,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,92,14,15
2540,2015,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,62,11,18
2575,2015,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,90,1,1
2593,2015,Fall,ENGR,AER E,417,EXPERIMTL MECHANICS,6,1,17
2607,2015,Fall,ENGR,AER E,421,ADV FLIGHT STRUCTRS,56,7,13
2645,2015,Fall,ENGR,AER E,426,DSIGN AEROSP STRUCT,25,3,12
2657,2015,Fall,ENGR,AER E,433X,SPACCRFT DYNM&CNTRL,8,3,38
2665,2015,Fall,ENGR,AER E,442,V/STOL AERODYN&PERF,20,7,35
2679,2015,Fall,ENGR,AER E,446,COMP FLUID MCH&HT I,34,8,24
2708,2015,Fall,ENGR,AER E,451,ASTRODYNAMICS II,21,6,29
2741,2015,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,81,0,0
2771,2015,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,35,0,0
2808,2015,Fall,ENGR,AER E,466,MULTIDISC ENGR DSGN,1,0,0
2818,2015,Fall,ENGR,AER E,468X,LG-SCAL CPLX ENG SY,37,1,3
2849,2015,Fall,ENGR,AER E,490A,IND STU A/GAS DYNAM,1,1,100
2861,2015,Fall,ENGR,AER E,490B,IND STDY PROPULSION,2,0,0
2889,2015,Fall,ENGR,AER E,490C,IND STU AEROS STRUC,12,1,8
2926,2015,Fall,ENGR,AER E,490E,IND STU SPACECR SYS,135,6,4
2948,2015,Fall,ENGR,AER E,490G,IND STDY AEROELASTI,1,0,0
2973,2015,Fall,ENGR,AER E,490H,INDEP STUDY HONORS,1,0,0
2985,2015,Fall,ENGR,AER E,490I,INDEP STUDY DESIGN,4,0,0
3012,2015,Fall,ENGR,AER E,490J,IND STU NONDESTR EV,4,0,0
3040,2015,Fall,ENGR,AER E,490O,INDEPENDENT STUDY,3,0,0
3073,2015,Fall,H SCI,AESHM,112,ORIENTATN FOR AESHM,241,9,4
3082,2015,Fall,H SCI,AESHM,113,PROFSNL DEVELOPMENT,285,16,6
3104,2015,Fall,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,23,4,17
3125,2015,Fall,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,23,1,4
3142,2015,Fall,H SCI,AESHM,170N,SPV WRK EXP I:APPAR,3,0,0
3151,2015,Fall,H SCI,AESHM,170P,SU WRK EXP I:DINING,2,0,0
3198,2015,Fall,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,11,2,18
3214,2015,Fall,H SCI,AESHM,270F,SUP WRK EXP II:EVNT,4,0,0
3229,2015,Fall,H SCI,AESHM,270N,SUP WRK EXP II:APPA,2,0,0
3238,2015,Fall,H SCI,AESHM,270P,SUP WRK EXP II: ISU,1,0,0
3255,2015,Fall,H SCI,AESHM,272,FASHN SHOW PROD&PRM,110,5,5
3276,2015,Fall,H SCI,AESHM,275,RETAIL MERCHANDISNG,119,10,8
3301,2015,Fall,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,146,4,3
3319,2015,Fall,H SCI,AESHM,311,SEM CAREERS&INTERNS,166,9,5
3339,2015,Fall,H SCI,AESHM,340,HSPTY&APPARL MARKTG,104,2,2
3367,2015,Fall,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,101,5,5
3384,2015,Fall,H SCI,AESHM,377,BRAND MGMT&PROMOTNS,59,0,0
3395,2015,Fall,H SCI,AESHM,379,COMMUNITY LEADERSHP,69,2,3
3407,2015,Fall,H SCI,AESHM,380,U.S. FIELD STUDY,17,1,6
3433,2015,Fall,H SCI,AESHM,411E,SEM ISS:EVNT&HSPTLY,96,2,2
3446,2015,Fall,H SCI,AESHM,411N,SEM CURR ISS APPARL,69,1,1
3466,2015,Fall,H SCI,AESHM,438,HUMAN RESOURCE MGMT,76,2,3
3490,2015,Fall,H SCI,AESHM,470D,INTERNSHIP HOSPTLTY,5,0,0
3511,2015,Fall,H SCI,AESHM,470F,INTERNSHP EVENT MGT,19,0,0
3547,2015,Fall,H SCI,AESHM,470N,INTERNSHIP APPAREL,5,1,20
3573,2015,Fall,H SCI,AESHM,472,FASHION SHOW MGT,36,0,0
3592,2015,Fall,H SCI,AESHM,474,ENTREPRNR HUMAN SCI,59,1,2
3638,2015,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,266,24,9
3649,2015,Fall,INDIS,AF AM,311X,COLONL RULE AFRICA,5,4,80
3782,2015,Fall,LAS,AFAS,101,INTRO LEADRSH LAB I,23,3,13
3812,2015,Fall,LAS,AFAS,141,FOUND U S AIR FORCE,28,4,14
3841,2015,Fall,LAS,AFAS,151,AIR FRC PHYS TRAINI,77,4,5
3862,2015,Fall,LAS,AFAS,201,BASIC LEADRSH LAB I,26,1,4
3892,2015,Fall,LAS,AFAS,241,EVOL USAF AIR POWER,30,2,7
3922,2015,Fall,LAS,AFAS,301,INTMD LEADRSH LAB I,13,0,0
3952,2015,Fall,LAS,AFAS,341,AIR F LDRSHP STDI I,18,0,0
3982,2015,Fall,LAS,AFAS,401,ADV LEADERSHP LAB I,10,0,0
4012,2015,Fall,LAS,AFAS,441,PREPARATN ACTV DUTY,13,0,0
4042,2015,Fall,CALS,AGEDS,110A,ORIENT AG &LIFE ED,56,2,4
4057,2015,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,109,1,1
4078,2015,Fall,CALS,AGEDS,110C,AG &LIFE SCI EXPLOR,45,0,0
4097,2015,Fall,CALS,AGEDS,111,DEAN'S LDRSHP SEMNR,19,0,0
4129,2015,Fall,CALS,AGEDS,116,INITIAL FLD EXPRNCE,23,1,4
4159,2015,Fall,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,6,2,33
4203,2015,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,6,3,50
4234,2015,Fall,CALS,AGEDS,215,CAREER SEMINAR,101,4,4
4279,2015,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,25,2,8
4318,2015,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,99,2,2
4339,2015,Fall,CALS,AGEDS,312,SCI WITH PRACTICE,29,1,3
4377,2015,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,91,4,4
4393,2015,Fall,CALS,AGEDS,327,ADV COMM AG&LIF SCI,29,1,3
4407,2015,Fall,CALS,AGEDS,388,AG MECHAN APPLCATNS,17,0,0
4434,2015,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,23,2,9
4449,2015,Fall,CALS,AGEDS,402,METHODS TEACHING AG,22,0,0
4486,2015,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,30,3,10
4525,2015,Fall,CALS,AGEDS,416,PRE-STDT TCHG EXPER,7,0,0
4553,2015,Fall,CALS,AGEDS,417,SUPRV TEACHNG IN AG,7,0,0
4599,2015,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,61,0,0
4628,2015,Fall,CALS,AGEDS,461,TECNL TRANSFR&AG ED,1,0,0
4636,2015,Fall,CALS,AGEDS,475,AG MKTG&COMM COMPET,22,0,0
4659,2015,Fall,CALS,AGEDS,488,MTHDS TCHG AG MECHN,9,0,0
4692,2015,Fall,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",1,0,0
4724,2015,Fall,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",3,0,0
4763,2015,Fall,CALS,AGEDS,490C,"IND STU BUS,PROD AG",10,1,10
4825,2015,Fall,CALS,AGEDS,490I,IND STU COMMUNICATN,2,0,0
4850,2015,Fall,CALS,AGRON,106X,GLBL AG CHNGNG WRLD,19,4,21
4863,2015,Fall,CALS,AGRON,110,PRO DEVEL:ORIENTATN,72,0,0
4893,2015,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,241,49,20
4923,2015,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,36,6,17
4966,2015,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,243,67,28
4993,2015,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,18,6,33
5060,2015,Fall,CALS,AGRON,206,INTRO WEATHER&CLIMT,122,12,10
5083,2015,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,97,13,13
5109,2015,Fall,CALS,AGRON,212,"CROP GRWTH,PROD&MGT",161,39,24
5121,2015,Fall,CALS,AGRON,212L,FIELD APP CROP PROD,123,8,7
5131,2015,Fall,CALS,AGRON,217,WEED IDENTIFICATION,43,5,12
5184,2015,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,111,0,0
5219,2015,Fall,CALS,AGRON,311,PROFESNL INTERNSHIP,15,0,0
5242,2015,Fall,CALS,AGRON,316,CROP STRUC-FUNC REL,68,9,13
5263,2015,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,118,7,6
5291,2015,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",47,19,40
5308,2015,Fall,CALS,AGRON,330,CROP & SEED ID LAB,26,2,8
5320,2015,Fall,CALS,AGRON,331,INTERCOLL CROP TEAM,3,0,0
5351,2015,Fall,CALS,AGRON,334,FORAGE CROP MGMT,47,2,4
5366,2015,Fall,CALS,AGRON,338,SEED SCIENCE&TECHNL,25,0,0
5403,2015,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,234,31,13
5425,2015,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,13,5,38
5455,2015,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,115,13,11
5482,2015,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,52,2,4
5532,2015,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,13,1,8
5564,2015,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,29,0,0
5644,2015,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,36,0,0
5665,2015,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,37,6,16
5687,2015,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,92,6,7
5695,2015,Fall,CALS,AGRON,452,GIS FOR GEOSCIENTST,4,1,25
5710,2015,Fall,CALS,AGRON,459,ENVIR SOIL&WTR CHEM,9,2,22
5754,2015,Fall,CALS,AGRON,485,SOIL&ENVIR MICROBIO,13,0,0
5789,2015,Fall,CALS,AGRON,490G,INDEPENDENT STUDY,11,0,0
5812,2015,Fall,CALS,AGRON,490H,INDEP STUDY HONORS,1,0,0
5893,2015,Fall,CALS,AGRON,497,AGROECOLOGY FLD CRS,7,0,0
5936,2015,Fall,INDIS,AM IN,210,INTR AM INDIAN STDI,273,35,13
5960,2015,Fall,INDIS,AM IN,240,INTRO AM INDIAN LIT,18,1,6
5990,2015,Fall,INDIS,AM IN,310,TOPICS AMERI INDIAN,30,7,23
6002,2015,Fall,INDIS,AM IN,320,GREAT PLAINS ARCHAE,8,4,50
6015,2015,Fall,INDIS,AM IN,322,PEOPL&CUL NATV N AM,20,2,10
6058,2015,Fall,INDIS,AM IN,346,AMERICAN INDIAN LIT,8,1,13
6069,2015,Fall,INDIS,AM IN,426,TOPCS NATIVE AM ARC,5,2,40
6092,2015,Fall,INDIS,AM IN,490,INDEPENDENT STUDY,1,0,0
6119,2015,Fall,CALS,AN S,101,WORKNG WITH ANIMALS,392,36,9
6131,2015,Fall,CALS,AN S,110,ORIENTATION IN AN S,333,24,7
6161,2015,Fall,CALS,AN S,114,SURVEY ANIMAL INDUS,358,37,10
6187,2015,Fall,CALS,AN S,116,PRA SAFE EQUIN HNDL,21,2,10
6193,2015,Fall,CALS,AN S,190,"LVSTCK HANDL,SAFE,W",26,3,12
6213,2015,Fall,CALS,AN S,207,LVSTOCK ART&HERITAG,94,1,1
6225,2015,Fall,CALS,AN S,210,CAREER PREP AN SCI,157,6,4
6258,2015,Fall,CALS,AN S,211,ISSUES FACING AN S,176,6,3
6288,2015,Fall,CALS,AN S,214,DOMEST ANIM PHYSIOL,195,20,10
6318,2015,Fall,CALS,AN S,214L,DOM AN ANAT&PHY LAB,169,31,18
6348,2015,Fall,CALS,AN S,216,EQUINE SCIENCE,76,4,5
6367,2015,Fall,CALS,AN S,217,EQUINE FARM PRACTCM,15,0,0
6418,2015,Fall,CALS,AN S,225,SWINE SCIENCE,107,1,1
6444,2015,Fall,CALS,AN S,226,BEEF CATTLE SCIENCE,110,28,25
6478,2015,Fall,CALS,AN S,235,DAIRY CATTLE SCIENC,101,4,4
6510,2015,Fall,CALS,AN S,270,FOODS ANIMAL ORIGIN,74,18,24
6526,2015,Fall,CALS,AN S,270L,FOODS ANIM ORIG LAB,75,6,8
6533,2015,Fall,CALS,AN S,280,BASIC SWINE SCIENCE,26,6,23
6559,2015,Fall,CALS,AN S,305,LIVESTOCK EVALUATN,44,6,14
6567,2015,Fall,CALS,AN S,306,EQUINE EVALUATION,11,2,18
6602,2015,Fall,CALS,AN S,313,ANIML EXERC PHYSIOL,26,4,15
6616,2015,Fall,CALS,AN S,317A,FND HORSE HLTR TRNG,18,0,0
6651,2015,Fall,CALS,AN S,319,ANIMAL NUTRITION,200,46,23
6673,2015,Fall,CALS,AN S,320,ANIML FEEDS&FEEDING,96,3,3
6687,2015,Fall,CALS,AN S,324,FOOD PRC CMPAN ANIM,10,1,10
6723,2015,Fall,CALS,AN S,331,DOMSTC ANIM REPRODU,148,25,17
6753,2015,Fall,CALS,AN S,332,ANIM REPROD LAB MTH,13,1,8
6779,2015,Fall,CALS,AN S,333,EMBRYO TRANSFER&TCH,29,1,3
6794,2015,Fall,CALS,AN S,334,EMBRYO TRANSFER LAB,10,0,0
6824,2015,Fall,CALS,AN S,336,DOMESTC ANIM BEHAVR,66,0,0
6882,2015,Fall,CALS,AN S,352,GENET IMPRV DOM ANI,90,16,18
6902,2015,Fall,CALS,AN S,360,FRESH MEATS,28,0,0
6922,2015,Fall,CALS,AN S,380C,TP ADV EMPLOYEE MGT,19,2,11
6942,2015,Fall,CALS,AN S,380E,TP ADV SWINE FD MGT,5,2,40
6977,2015,Fall,CALS,AN S,380K,TP ADV SWINE NUTRIT,9,2,22
6983,2015,Fall,CALS,AN S,382,SWINE ENVIRONMT MGT,24,4,17
7033,2015,Fall,CALS,AN S,399A,ANIM SCI INTERNSHIP,42,3,7
7062,2015,Fall,CALS,AN S,411,ISSUES ANIMAL SCIEN,148,2,1
7084,2015,Fall,CALS,AN S,415,EQUINE SYSTEMS MGMT,26,1,4
7113,2015,Fall,CALS,AN S,419,ADV ANIML NUTRITION,35,3,9
7129,2015,Fall,CALS,AN S,424,COMPAN ANIM SYS MGT,51,0,0
7149,2015,Fall,CALS,AN S,425,SWINE SYSTEMS MGMT,75,0,0
7174,2015,Fall,CALS,AN S,426,BF CATTLE SYSTS MGT,31,0,0
7210,2015,Fall,CALS,AN S,434,DAIRY SYSTEMS MGMT,52,1,2
7277,2015,Fall,CALS,AN S,475A,JUDGING MEAT ANIMAL,8,0,0
7303,2015,Fall,CALS,AN S,475B,JUDGNG DAIRY CATTLE,10,0,0
7329,2015,Fall,CALS,AN S,475C,JUDGING MEATS,22,0,0
7404,2015,Fall,CALS,AN S,480C,PORK INDU LDR FELLW,16,0,0
7461,2015,Fall,CALS,AN S,490A,IND STDY ANIMAL SCI,49,1,2
7496,2015,Fall,CALS,AN S,490B,IND STUDY DAIRY SCI,15,0,0
7514,2015,Fall,CALS,AN S,490C,INDEP STDY MEAT SCI,1,0,0
7550,2015,Fall,CALS,AN S,490H,INDEP STUDY HONORS,1,0,0
7607,2015,Fall,CALS,AN S,497,TEACHNG EXPRNC AN S,129,0,0
7642,2015,Fall,LAS,ANTHR,201,INTRO CULTURL ANTHR,311,55,18
7678,2015,Fall,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,84,12,14
7692,2015,Fall,LAS,ANTHR,220,GLOBAL SUSTAINABLTY,6,3,50
7725,2015,Fall,LAS,ANTHR,230,GLOBALZAT&HUMN COND,90,10,11
7783,2015,Fall,LAS,ANTHR,308,ARCHAEOLOGY,30,9,30
7799,2015,Fall,LAS,ANTHR,309,INTRO CULTUR&LANGUA,97,26,27
7812,2015,Fall,LAS,ANTHR,313,KINSHP&MRRIAG GLOBL,27,3,11
7829,2015,Fall,LAS,ANTHR,319,SKELETAL BIOLOGY,16,5,31
7834,2015,Fall,LAS,ANTHR,320,GREAT PLAINS ARCHAE,20,10,50
7861,2015,Fall,LAS,ANTHR,322,PEOPL&CUL NATV N AM,16,2,13
7898,2015,Fall,LAS,ANTHR,333,ASIAN AM MATRL CULT,18,3,17
8035,2015,Fall,LAS,ANTHR,450,HISTORIC&THEORETICL,16,1,6
8053,2015,Fall,LAS,ANTHR,451C,PRACTICM BIOLOGCL A,1,0,0
8101,2015,Fall,LAS,ANTHR,490B,IND STU CULTR ANTHR,3,0,0
8124,2015,Fall,LAS,ANTHR,490C,IND STU BIOL ANTHRO,1,0,0
8150,2015,Fall,LAS,ARABC,101,ELEMENTARY ARABIC I,48,2,4
8173,2015,Fall,LAS,ARABC,201,INTERMDIAT ARABIC I,9,0,0
8203,2015,Fall,DSGN,ARCH,201,ARCHITCTRL DESIGN I,80,2,3
8235,2015,Fall,DSGN,ARCH,221,ARCHITECT HISTORY I,135,10,7
8265,2015,Fall,DSGN,ARCH,230,DSGN COMMUNICATNS I,84,5,6
8288,2015,Fall,DSGN,ARCH,245,BLDG SCIENCE &TEC I,80,1,1
8315,2015,Fall,DSGN,ARCH,301,ARCHITEC DESIGN III,77,2,3
8341,2015,Fall,DSGN,ARCH,323,THEORIES OF ARCHITC,87,0,0
8368,2015,Fall,DSGN,ARCH,334,COMPUTER APPLICATNS,24,4,17
8398,2015,Fall,DSGN,ARCH,335,THREE-DIMENS STUDIO,15,0,0
8417,2015,Fall,DSGN,ARCH,342,BLDG SCI&TECNOL III,77,0,0
8482,2015,Fall,DSGN,ARCH,401,ARCHITECTU DESIGN V,74,0,0
8510,2015,Fall,DSGN,ARCH,403,ARCHITEC DESIGN VII,72,3,4
8577,2015,Fall,DSGN,ARCH,426,TOPCS NATIVE AM ARC,25,1,4
8592,2015,Fall,DSGN,ARCH,427,HIST&THRY CHINESE A,15,1,7
8623,2015,Fall,DSGN,ARCH,432,ADV CPTR LIGHTNG&RN,17,0,0
8646,2015,Fall,DSGN,ARCH,434,CMPTR ARC&ENV DSIGN,17,3,18
8676,2015,Fall,DSGN,ARCH,437,ARCHITC PHOTOGRAPHY,20,0,0
8683,2015,Fall,DSGN,ARCH,445,BLDG SCI &TECHNOL V,75,1,1
