,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
3670,2008,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,36,3,8
3714,2008,Fall,INDIS,AF AM,347,AFRIC AM LIT TO1960,3,0,0
3775,2008,Fall,LAS,AFAS,101,LEADERSHIP LAB I,27,3,11
3805,2008,Fall,LAS,AFAS,141,FOUND U S AIR FORCE,32,3,9
3847,2008,Fall,LAS,AFAS,151X,AIR FRC PHYS READNS,62,4,6
3855,2008,Fall,LAS,AFAS,201,LEADERSHIP LAB II,19,2,11
3885,2008,Fall,LAS,AFAS,241,EVOL USAF AIR POWER,28,0,0
3915,2008,Fall,LAS,AFAS,301,LEADERSHIP LAB III,7,0,0
3945,2008,Fall,LAS,AFAS,341,AIR F LEADERSHP STU,10,0,0
3975,2008,Fall,LAS,AFAS,401,LEADERSHIP LAB IV,17,0,0
4005,2008,Fall,LAS,AFAS,441,NATIONAL SECURITY,17,0,0
4035,2008,Fall,CALS,AGEDS,110A,ORIENTATION AGRI ED,34,1,3
4050,2008,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,70,2,3
4065,2008,Fall,CALS,AGEDS,110C,ORIENT GENERAL AGRI,13,0,0
4090,2008,Fall,CALS,AGEDS,111,ORIENT AG SCHOLARS,20,0,0
4143,2008,Fall,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,6,0,0
4185,2008,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,4,0,0
4220,2008,Fall,CALS,AGEDS,215,CAREER SEMINAR,46,1,2
4249,2008,Fall,CALS,AGEDS,290,SPECIAL PROBLEMS,2,0,0
4265,2008,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,20,1,5
4297,2008,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,113,0,0
4347,2008,Fall,CALS,AGEDS,312X,SCI WITH PRACTICE,23,3,13
4359,2008,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,52,1,2
4427,2008,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,16,0,0
4466,2008,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,5,0,0
4511,2008,Fall,CALS,AGEDS,416,PRE-STDT TCHG EXPER,1,0,0
4539,2008,Fall,CALS,AGEDS,417,SUPR TCHNG AG PROGS,1,0,0
4578,2008,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,34,0,0
4666,2008,Fall,CALS,AGEDS,488X,MTHDS TCHG AG MECHN,12,0,0
4677,2008,Fall,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",2,1,50
4709,2008,Fall,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",6,0,0
4745,2008,Fall,CALS,AGEDS,490C,"IND STU BUS,PROD AG",6,0,0
4811,2008,Fall,CALS,AGEDS,490I,IND STU COMMUNICATN,13,0,0
4856,2008,Fall,CALS,AGRON,110,PRO DEVEL:ORIENTATN,41,2,5
4879,2008,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,209,36,17
4908,2008,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,29,9,31
4946,2008,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,115,18,16
4979,2008,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,21,8,38
5006,2008,Fall,CALS,AGRON,156,SOILS FOR URBAN USE,28,11,39
5041,2008,Fall,CALS,AGRON,206,INTRO METEOROLOGY,91,14,15
5076,2008,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,46,1,2
5095,2008,Fall,CALS,AGRON,212,"CROP GWRTH,PROD&MGT",76,3,4
5150,2008,Fall,CALS,AGRON,230,CROP STRUC-FUNC REL,34,8,24
5170,2008,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,103,3,3
5226,2008,Fall,CALS,AGRON,311X,PROFESNL INTERNSHIP,9,0,0
5256,2008,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,44,5,11
5266,2008,Fall,CALS,AGRON,317L,PRINCP WEED SCI LAB,6,0,0
5277,2008,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",14,8,57
5304,2008,Fall,CALS,AGRON,326X,BIORENEWABLE SYSTMS,13,0,0
5337,2008,Fall,CALS,AGRON,334,FORAGE CROP MGMT,27,1,4
5382,2008,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,63,9,14
5417,2008,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,3,1,33
5441,2008,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,55,9,16
5471,2008,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,32,1,3
5494,2008,Fall,CALS,AGRON,356,SITE CROP &SOIL MGT,17,0,0
5518,2008,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,6,0,0
5550,2008,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,19,0,0
5576,2008,Fall,CALS,AGRON,402,WTRSHED HYDROL&SURF,1,0,0
5609,2008,Fall,CALS,AGRON,406,WORLD CLIMATES,3,1,33
5630,2008,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,27,1,4
5658,2008,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,18,1,6
5680,2008,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,79,1,1
5703,2008,Fall,CALS,AGRON,459,ENVIRNMTL SOIL CHEM,1,0,0
5747,2008,Fall,CALS,AGRON,485,SOIL MICROBIAL ECOL,2,0,0
5769,2008,Fall,CALS,AGRON,490,INDEPENDENT STUDY,9,1,11
5802,2008,Fall,CALS,AGRON,490H,INDEP STUDY HONORS,1,0,0
5856,2008,Fall,CALS,AGRON,496A,AG INT'L TRAVL TOUR,31,0,0
5882,2008,Fall,CALS,AGRON,497,AGROECOLOGY FLD CRS,8,0,0
5915,2008,Fall,INDIS,AM IN,210,INTR AM INDIAN STDI,230,7,3
5952,2008,Fall,INDIS,AM IN,240,INTRO AM INDIAN LIT,18,0,0
5974,2008,Fall,INDIS,AM IN,310,TOPICS AMERI INDIAN,28,1,4
6007,2008,Fall,INDIS,AM IN,322,PEOPL&CUL NATV N AM,25,10,40
6061,2008,Fall,INDIS,AM IN,420,CULT PRAIRIE-PLAINS,1,1,100
6063,2008,Fall,INDIS,AM IN,426,TOPCS NATIVE AM ARC,2,0,0
6078,2008,Fall,INDIS,AM IN,490,INDEPENDENT STUDY,1,0,0
6103,2008,Fall,CALS,AN S,101,WORKNG WITH ANIMALS,198,17,9
6147,2008,Fall,CALS,AN S,114,SURVEY ANIMAL INDUS,286,56,20
6244,2008,Fall,CALS,AN S,211,ISSUES FACING AN S,86,3,3
6274,2008,Fall,CALS,AN S,214,DOMEST ANIM PHYSIOL,144,30,21
6304,2008,Fall,CALS,AN S,214L,DOM AN ANAT&PHY LAB,99,11,11
6330,2008,Fall,CALS,AN S,216,EQUINE SCIENCE,50,3,6
6358,2008,Fall,CALS,AN S,217,EQUINE FARM PRACTCM,17,0,0
6404,2008,Fall,CALS,AN S,225,SWINE SCIENCE,105,5,5
6430,2008,Fall,CALS,AN S,226,BEEF CATTLE SCIENCE,109,20,18
6471,2008,Fall,CALS,AN S,235,DAIRY CATTLE SCIENC,72,8,11
6496,2008,Fall,CALS,AN S,270,FOODS ANIMAL ORIGIN,79,12,15
6552,2008,Fall,CALS,AN S,305,LIVESTOCK EVALUATN,43,2,5
6585,2008,Fall,CALS,AN S,311,CAREER PREP AN SCI,83,0,0
6594,2008,Fall,CALS,AN S,312X,LVSTK PRD NICHE MKT,42,2,5
6610,2008,Fall,CALS,AN S,316,TRAINING THE HORSE,17,1,6
6637,2008,Fall,CALS,AN S,319,ANIMAL NUTRITION,62,3,5
6699,2008,Fall,CALS,AN S,326X,BIORENEWABLE SYSTMS,5,0,0
6709,2008,Fall,CALS,AN S,331,ANIMAL REPRODUCTION,119,10,8
6739,2008,Fall,CALS,AN S,332,ANIM REPROD LAB MTH,24,2,8
6770,2008,Fall,CALS,AN S,333,EMBRYO TRANSFER&TCH,26,0,0
6787,2008,Fall,CALS,AN S,334,EMBRYO TRANSFER LAB,8,0,0
6817,2008,Fall,CALS,AN S,336,DOMESTC ANIM BEHAVR,55,0,0
6867,2008,Fall,CALS,AN S,352,GENET IMPRV DOM ANI,78,14,18
6896,2008,Fall,CALS,AN S,360,FRESH MEATS,22,0,0
7017,2008,Fall,CALS,AN S,399A,ANIM SCI INTERNSHIP,31,0,0
7048,2008,Fall,CALS,AN S,411,ISSUES ANIMAL SCIEN,56,0,0
7106,2008,Fall,CALS,AN S,419,ADV ANIML NUTRITION,54,17,31
7142,2008,Fall,CALS,AN S,425,SWINE SYSTEMS MGMT,30,0,0
7160,2008,Fall,CALS,AN S,426,BF CATTLE SYSTS MGT,11,2,18
7202,2008,Fall,CALS,AN S,434,DAIRY SYSTEMS MGMT,20,0,0
7263,2008,Fall,CALS,AN S,475A,JUDGING MEAT ANIMAL,6,0,0
7293,2008,Fall,CALS,AN S,475B,JUDGNG DAIRY CATTLE,8,0,0
7315,2008,Fall,CALS,AN S,475C,JUDGING MEATS,40,1,3
7353,2008,Fall,CALS,AN S,475E,JUDGING HORSES,5,0,0
7390,2008,Fall,CALS,AN S,480C,PORK INDU LDR FELLW,6,0,0
7440,2008,Fall,CALS,AN S,490A,IND STDY ANIMAL SCI,18,0,0
7482,2008,Fall,CALS,AN S,490B,IND STUDY DAIRY SCI,6,0,0
7564,2008,Fall,CALS,AN S,493J,EXOTIC ANIML NUTRIT,4,2,50
7593,2008,Fall,CALS,AN S,497,TEACHNG EXPRNC AN S,54,0,0
7625,2008,Fall,LAS,ANTHR,201,INTRO CULTURL ANTHR,458,50,11
7662,2008,Fall,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,146,49,34
7711,2008,Fall,LAS,ANTHR,230,GLOBALZAT&HUMN COND,142,39,27
7740,2008,Fall,LAS,ANTHR,257,MUSEUM STUDIES,13,1,8
7776,2008,Fall,LAS,ANTHR,308,ARCHAEOLOGY,37,4,11
7791,2008,Fall,LAS,ANTHR,309,LINGUISTIC ANTHROPO,33,1,3
7823,2008,Fall,LAS,ANTHR,319,SKELETAL BIOLOGY,47,20,43
7852,2008,Fall,LAS,ANTHR,322,PEOPL&CUL NATV N AM,41,12,29
7886,2008,Fall,LAS,ANTHR,326,PEOPLE&CULTR E ASIA,17,2,12
7913,2008,Fall,LAS,ANTHR,337,ANDEAN ARCHAEOLOGY,34,3,9
7961,2008,Fall,LAS,ANTHR,420,CULT PRAIRIE-PLAINS,7,3,43
8028,2008,Fall,LAS,ANTHR,450,HISTORIC&THEORETICL,15,0,0
8042,2008,Fall,LAS,ANTHR,451A,PRACTICUM ARCHAEOL,5,0,0
8084,2008,Fall,LAS,ANTHR,490B,IND STU CULTR ANTHR,1,0,0
8130,2008,Fall,LAS,ANTHR,490D,IND STDY LING ANTHR,3,0,0
8155,2008,Fall,LAS,ARABC,101X,ELEMENTARY ARABIC I,30,9,30
8196,2008,Fall,DSGN,ARCH,201,ARCHITCTRL DESIGN I,78,2,3
8228,2008,Fall,DSGN,ARCH,221,HIST WESTERN ARCH I,144,18,13
8258,2008,Fall,DSGN,ARCH,230,DSGN COMMUNICATNS I,78,0,0
8275,2008,Fall,DSGN,ARCH,240,MTRLS&ASSEMBLIES I,117,9,8
8296,2008,Fall,DSGN,ARCH,271,HUM BEHAV&ENVIR THY,67,2,3
8308,2008,Fall,DSGN,ARCH,301,ARCHITEC DESIGN III,64,0,0
8355,2008,Fall,DSGN,ARCH,334,COMPUTER APPLICATNS,16,2,13
8384,2008,Fall,DSGN,ARCH,335,THREE-DIMENS STUDIO,25,2,8
8430,2008,Fall,DSGN,ARCH,344,ARCH STRUCTURES II,65,6,9
8475,2008,Fall,DSGN,ARCH,401,ARCHITECTU DESIGN V,62,0,0
8503,2008,Fall,DSGN,ARCH,403,ARCHITEC DESIGN VII,62,0,0
8531,2008,Fall,DSGN,ARCH,420,HIST AMERICAN ARCH,24,2,8
8544,2008,Fall,DSGN,ARCH,422,TOPICS MEDIEVAL ARC,17,1,6
8571,2008,Fall,DSGN,ARCH,426,TOPCS NATIVE AM ARC,24,1,4
8585,2008,Fall,DSGN,ARCH,427,HIST&THRY CHINESE A,18,4,22
8639,2008,Fall,DSGN,ARCH,434,CMPTR ARC&ENV DSIGN,9,0,0
8670,2008,Fall,DSGN,ARCH,437,ARCHITC PHOTOGRAPHY,19,1,5
8699,2008,Fall,DSGN,ARCH,458,ENVIRO CONTROL SYST,68,2,3
8711,2008,Fall,DSGN,ARCH,482,PROFESSNAL PRACTICE,64,1,2
8763,2008,Fall,DSGN,ARCH,490B,INDEP STUDY DESIGN,1,1,100
8795,2008,Fall,DSGN,ARCH,490C,IND STDY TECHN SYST,1,0,0
8820,2008,Fall,DSGN,ARCH,490D,IND STUDY ARCH HIST,1,0,0
8859,2008,Fall,DSGN,ARCH,490H,INDEP STUDY HONORS,2,0,0
8894,2008,Fall,DSGN,ART,230,DRAWING II,76,6,8
8906,2008,Fall,DSGN,ART,486X,"ART,DSIGN&ENGINEERI",2,0,0
8953,2008,Fall,DSGN,ART,495N,ART HIST IN EUROPE,65,0,0
8981,2008,Fall,DSGN,ART,497,STUDIO INTERNSHIP,1,0,0
9011,2008,Fall,DSGN,ART,498,INTRNSHP MUSEUM/GAL,1,0,0
9038,2008,Fall,DSGN,ART H,280,HISTORY OF ART I,229,17,7
9053,2008,Fall,DSGN,ART H,280H,HONORS ART HISTRY I,3,1,33
9177,2008,Fall,DSGN,ART H,488,MODERNISM TO 1945,47,2,4
9238,2008,Fall,DSGN,ART H,496,HIST OF PHOTOGRAPHY,67,13,19
9258,2008,Fall,DSGN,ART H,498,TOPICS IN ART HIST,9,3,33
9294,2008,Fall,DSGN,ARTED,211,INTRO TO ART EDUC,20,2,10
9322,2008,Fall,DSGN,ARTGR,270,GRAPH DSGN STUDIO I,75,0,0
9366,2008,Fall,DSGN,ARTGR,275,GRAPHIC TECHNOLGY I,75,1,1
9403,2008,Fall,DSGN,ARTGR,291,THEOR&PRIN GRPH DSN,73,1,1
9413,2008,Fall,DSGN,ARTGR,370,GRAPHC DSN STDO III,58,0,0
9472,2008,Fall,DSGN,ARTGR,387,"GR DSN HIST,THY,C I",56,3,5
9510,2008,Fall,DSGN,ARTGR,391X,GRPHC DSN FIELD STU,14,0,0
9525,2008,Fall,DSGN,ARTGR,470,GRAPH DSGN STUDIO V,53,1,2
9549,2008,Fall,DSGN,ARTGR,472,PHOTO ART DIRECTION,17,0,0
9564,2008,Fall,DSGN,ARTGR,473,TIME BASE MLTIMEDIA,15,3,20
9596,2008,Fall,DSGN,ARTGR,475,ADVANCED TYPOGRAPHY,42,3,7
9653,2008,Fall,DSGN,ARTGR,477,GRAPH DSN PRACTICUM,15,0,0
9683,2008,Fall,DSGN,ARTGR,479,ENVIRONMENTAL GRPHC,14,1,7
9744,2008,Fall,DSGN,ARTGR,484,STUDIES IN GRPH DSN,26,0,0
9778,2008,Fall,DSGN,ARTGR,490B,IND STUDY 2-D DESGN,1,1,100
9806,2008,Fall,DSGN,ARTGR,490H,INDEP STUDY HONORS,1,0,0
9830,2008,Fall,DSGN,ARTGR,490I,"IND STU COOP,INTERN",3,0,0
9890,2008,Fall,DSGN,ARTID,250,FUND INTERIOR DSIGN,58,9,16
9918,2008,Fall,DSGN,ARTID,261,GRAPH COM INT DSN I,41,2,5
9933,2008,Fall,DSGN,ARTID,262,GRPH COM INT DSN II,40,0,0
9956,2008,Fall,DSGN,ARTID,265,INT DESIGN STUDIO I,40,0,0
9985,2008,Fall,DSGN,ARTID,350,MATERLS SYS&DETAI I,40,1,3
10034,2008,Fall,DSGN,ARTID,355,INT DSN HIST/THRY I,57,7,12
10056,2008,Fall,DSGN,ARTID,357,MADE IN ITALY,24,0,0
10071,2008,Fall,DSGN,ARTID,360,I D INTERNSHP SEMNR,35,2,6
10089,2008,Fall,DSGN,ARTID,365,INT DSGN STUDIO III,36,0,0
10173,2008,Fall,DSGN,ARTID,465,INT DESIGN STUDIO V,37,0,0
10210,2008,Fall,DSGN,ARTID,469,ADV STUDI INT DSIGN,9,0,0
10238,2008,Fall,DSGN,ARTID,490,INDEPENDENT STUDY,2,0,0
10259,2008,Fall,DSGN,ARTID,490H,INDEP STUDY HONORS,1,0,0
10282,2008,Fall,DSGN,ARTIS,201,FND VISUAL LITERACY,23,9,39
10351,2008,Fall,DSGN,ARTIS,205,STUDIO FUNDAMNTLS I,36,5,14
10377,2008,Fall,DSGN,ARTIS,207,STUDIO FUNDAMTLS II,36,2,6
10398,2008,Fall,DSGN,ARTIS,208,COLOR,53,1,2
10421,2008,Fall,DSGN,ARTIS,209,STUDIO FUNDMNTS III,35,1,3
10447,2008,Fall,DSGN,ARTIS,211,STUDIO FUNDMNTLS IV,34,0,0
10532,2008,Fall,DSGN,ARTIS,227,INTRO DIGITAL PHOTO,87,4,5
10577,2008,Fall,DSGN,ARTIS,229,PHOTOGRAPHY I,29,4,14
10609,2008,Fall,DSGN,ARTIS,233,WATERCOLOR PAINTING,17,2,12
10644,2008,Fall,DSGN,ARTIS,238,PAINTING I,22,2,9
10690,2008,Fall,DSGN,ARTIS,305,INTEGRATIVE MEDIA,19,3,16
10725,2008,Fall,DSGN,ARTIS,308,MODELG&VIRTUL PHOTO,31,2,6
10764,2008,Fall,DSGN,ARTIS,310,SOURCES VISUAL DSGN,35,3,9
10801,2008,Fall,DSGN,ARTIS,320,WOOD DESIGN II,7,0,0
10831,2008,Fall,DSGN,ARTIS,322,CERAMICS II,8,0,0
10852,2008,Fall,DSGN,ARTIS,323,SCI ILLUST PRIN&TEC,4,0,0
10873,2008,Fall,DSGN,ARTIS,324,JEWELR/METALSMTH II,17,0,0
10913,2008,Fall,DSGN,ARTIS,327,ILLUSTR AS COMMUNIC,3,0,0
10927,2008,Fall,DSGN,ARTIS,329,PHOTOGRAPHY II,11,0,0
10960,2008,Fall,DSGN,ARTIS,330,DRAW III:LIFE DRWNG,36,3,8
10996,2008,Fall,DSGN,ARTIS,335,THREE-DIMENS STUDIO,13,0,0
11040,2008,Fall,DSGN,ARTIS,338,PAINTING II,10,3,30
11077,2008,Fall,DSGN,ARTIS,346,RESIST&DYE FABRC DS,16,0,0
11107,2008,Fall,DSGN,ARTIS,356,RELIEF PRINTMAKING,10,0,0
11129,2008,Fall,DSGN,ARTIS,358,LITHOGRAPHY,14,2,14
11167,2008,Fall,DSGN,ARTIS,407,PRIN 3D CHAR ANIMAT,19,0,0
11185,2008,Fall,DSGN,ARTIS,408,PRIN 3D ANIMATION,17,0,0
11220,2008,Fall,DSGN,ARTIS,420,WOOD DESIGN III,6,0,0
11250,2008,Fall,DSGN,ARTIS,422,CERAMICS STUDIO,9,0,0
11284,2008,Fall,DSGN,ARTIS,424,JEWELR/METALSM STDO,11,0,0
11333,2008,Fall,DSGN,ARTIS,430,DRAWING,14,1,7
11368,2008,Fall,DSGN,ARTIS,438,PAINTING,9,1,11
11428,2008,Fall,DSGN,ARTIS,482,TOPICS STUDIO ART,17,1,6
11474,2008,Fall,DSGN,ARTIS,490C,IND ST COMPUTER A&D,1,0,0
11503,2008,Fall,DSGN,ARTIS,490D,INDEP STUDY DRAWING,5,0,0
11533,2008,Fall,DSGN,ARTIS,490E,INDEP STUDY FIBERS,1,0,0
11575,2008,Fall,DSGN,ARTIS,490G,INDEP STUDY METALS,1,0,0
11601,2008,Fall,DSGN,ARTIS,490H,INDEP STUDY HONORS,1,0,0
11628,2008,Fall,DSGN,ARTIS,490I,INDEP STDY PAINTING,1,0,0
11657,2008,Fall,DSGN,ARTIS,490J,IND STU PHOTOGRAPHY,3,1,33
11698,2008,Fall,DSGN,ARTIS,490L,INDEP STUDY WOOD,3,1,33
11939,2008,Fall,LAS,ASTRO,102,NORTH STAR ASTRONMY,34,11,32
11975,2008,Fall,LAS,ASTRO,103,EVENING STAR,25,7,28
12055,2008,Fall,LAS,ASTRO,120,SKY & SOLAR SYSTEM,233,62,27
12096,2008,Fall,LAS,ASTRO,125L,SKY &SOLAR SYST LAB,32,8,25
12121,2008,Fall,LAS,ASTRO,150,"STARS,GALAXIES&COSM",96,32,33
12163,2008,Fall,LAS,ASTRO,342,INTR SOLAR SYS ASTR,14,2,14
12178,2008,Fall,LAS,ASTRO,344L,ASTRONOMY LAB,16,0,0
12270,2008,Fall,H SCI,ATH,101D,INTERCOL CROSS CTRY,21,0,0
12285,2008,Fall,H SCI,ATH,101E,INTERCOL CROSS CTRY,20,0,0
12300,2008,Fall,H SCI,ATH,101F,INTERCOLL FOOTBALL,101,4,4
12420,2008,Fall,H SCI,ATH,101R,INTERCOL VOLLEYBALL,14,0,0
12465,2008,Fall,H SCI,ATH,101U,INTERCOLLEG SOCCER,24,0,0
