,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
4422,2003,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,21,0,0
4452,2003,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,16,0,0
4560,2003,Fall,CALS,AGEDS,418,SUPRV EXTENSN EXPER,1,0,0
4564,2003,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,37,0,0
4668,2003,Fall,CALS,AGEDS,490A,"IND STD PHIL,CURRIC",2,0,0
4700,2003,Fall,CALS,AGEDS,490B,"IND STD LDRSHP,EVAL",3,0,0
4731,2003,Fall,CALS,AGEDS,490C,"IND STD BUS,PROD AG",21,1,5
4773,2003,Fall,CALS,AGEDS,490D,"IND STD EXTEN,INT'L",1,0,0
4843,2003,Fall,CALS,AGEDS,496B,AGRI TRAVEL DOMESTC,2,2,100
4851,2003,Fall,CALS,AGRON,110,PROF DEVEL:ORIENTAT,24,0,0
4870,2003,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,177,18,10
4898,2003,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,22,2,9
4934,2003,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,143,29,20
4970,2003,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,28,12,43
4997,2003,Fall,CALS,AGRON,156,SOILS FOR URBAN USE,24,10,42
5031,2003,Fall,CALS,AGRON,206,INTRO METEOROLOGY,90,14,16
5071,2003,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,12,0,0
5086,2003,Fall,CALS,AGRON,212,GRAIN &FORAGE CROPS,79,6,8
5142,2003,Fall,CALS,AGRON,230,CROP STRUC-FUNC REL,28,8,29
5161,2003,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,74,1,1
5249,2003,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,42,6,14
5268,2003,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",24,9,38
5413,2003,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,3,0,0
5432,2003,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,91,9,10
5462,2003,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,30,1,3
5489,2003,Fall,CALS,AGRON,356,"SOIL,FERTLZ,H2O MGT",10,1,10
5510,2003,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,6,0,0
5542,2003,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,24,0,0
5571,2003,Fall,CALS,AGRON,402,WTRSHED HYDROL&SURF,5,0,0
5621,2003,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,22,0,0
5653,2003,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,23,3,13
5668,2003,Fall,CALS,AGRON,434,FORAGE UTILIZATION,13,0,0
5674,2003,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,56,0,0
5742,2003,Fall,CALS,AGRON,485,SOIL MICROBIAL ECOL,10,0,0
5756,2003,Fall,CALS,AGRON,490,INDEPENDENT STUDY,14,1,7
5819,2003,Fall,CALS,AGRON,491,SEED SCI INTERNSHIP,4,0,0
5843,2003,Fall,CALS,AGRON,496A,AG INT'L TRAVEL CRS,15,0,0
5901,2003,Fall,INDIS,AM IN,210,INTRO AM IN STUDIES,263,26,10
5948,2003,Fall,INDIS,AM IN,240,INTRO AMER INDN LIT,23,2,9
5964,2003,Fall,INDIS,AM IN,310,TOPICS AMERI INDIAN,30,1,3
6060,2003,Fall,INDIS,AM IN,420,CULT PRAIRIE-PLAINS,1,0,0
6076,2003,Fall,INDIS,AM IN,490,INDEPENDENT STUDY,2,0,0
6138,2003,Fall,CALS,AN S,114,SURVEY ANIMAL INDUS,251,41,16
6168,2003,Fall,CALS,AN S,114L,WORKNG WITH ANIMALS,217,17,8
6172,2003,Fall,CALS,AN S,115,HORSEMNSHP&EQUITATN,28,2,7
6235,2003,Fall,CALS,AN S,211,ISSUES FACING AN S,78,2,3
6265,2003,Fall,CALS,AN S,214,DOMEST ANIM PHYSIOL,100,25,25
6295,2003,Fall,CALS,AN S,214L,DOM AN ANAT&PHY LAB,97,24,25
6325,2003,Fall,CALS,AN S,216,EQUINE SCIENCE,51,1,2
6466,2003,Fall,CALS,AN S,235,DAIRY CATTLE PERFOR,22,0,0
6481,2003,Fall,CALS,AN S,250,FOOD ANIMAL SCIENCE,67,10,15
6488,2003,Fall,CALS,AN S,270,FOODS ANIMAL ORIGIN,57,5,9
6547,2003,Fall,CALS,AN S,305,LIVESTOCK EVALUATN,36,1,3
6576,2003,Fall,CALS,AN S,311,CAREER PREP AN SCI,76,0,0
6605,2003,Fall,CALS,AN S,316,TRAINING THE HORSE,18,0,0
6628,2003,Fall,CALS,AN S,319,ANIMAL NUTRITION,82,33,40
6700,2003,Fall,CALS,AN S,331,ANIMAL REPRODUCTION,93,9,10
6730,2003,Fall,CALS,AN S,332,ANIM REPROD LAB MTH,22,2,9
6762,2003,Fall,CALS,AN S,333,EMBRYO TRANSFER&TCH,37,2,5
6782,2003,Fall,CALS,AN S,334,EMBRYO TRANSFER LAB,10,0,0
6812,2003,Fall,CALS,AN S,336,LVSTCK BEHAVR&BEING,36,4,11
6842,2003,Fall,CALS,AN S,345,GRWTH&VALU BAS MKTG,40,1,3
6858,2003,Fall,CALS,AN S,352,LVSTK BREED &IMPROV,69,7,10
6891,2003,Fall,CALS,AN S,360,FRESH MEATS,13,1,8
7006,2003,Fall,CALS,AN S,399A,ANIM SCI INTERNSHIP,21,0,0
7039,2003,Fall,CALS,AN S,411,ISSUES ANIMAL SCIEN,51,1,2
7091,2003,Fall,CALS,AN S,416X,HORSE MGT MKTG ENTP,4,1,25
7102,2003,Fall,CALS,AN S,419,ADV ANIML NUTRITION,28,4,14
7135,2003,Fall,CALS,AN S,425,SWINE SYSTEMS MGT,28,2,7
7152,2003,Fall,CALS,AN S,426,BF CATTLE SYSTS MGT,41,6,15
7196,2003,Fall,CALS,AN S,434,DAIRY SYSTEMS MGT,19,0,0
7254,2003,Fall,CALS,AN S,475A,JUDGING MEAT ANIMAL,6,0,0
7284,2003,Fall,CALS,AN S,475B,JUDGNG DAIRY CATTLE,7,0,0
7306,2003,Fall,CALS,AN S,475C,JUDGING MEATS,41,1,2
7426,2003,Fall,CALS,AN S,490A,IND STDY AN SCIENCE,32,1,3
7472,2003,Fall,CALS,AN S,490B,IND STDY DY SCIENCE,1,0,0
7504,2003,Fall,CALS,AN S,490C,IND STUDY MEAT SCI,1,0,0
7528,2003,Fall,CALS,AN S,490H,INDEP STUDY HONORS,1,0,0
7614,2003,Fall,LAS,ANTHR,201,INTRO CULTURL ANTHR,512,147,29
7653,2003,Fall,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,134,50,37
7701,2003,Fall,LAS,ANTHR,230,GLOBALZAT&HUMN COND,230,40,17
7736,2003,Fall,LAS,ANTHR,257,INTRO TO MUSEUMS,15,2,13
7771,2003,Fall,LAS,ANTHR,308,ARCHAEOLOGY,45,5,11
7786,2003,Fall,LAS,ANTHR,309,LINGUISTIC ANTHROPO,36,5,14
7883,2003,Fall,LAS,ANTHR,326,PEOPLE&CULTR E ASIA,29,3,10
7903,2003,Fall,LAS,ANTHR,335,CULTURE MIDDLE EAST,34,12,35
7937,2003,Fall,LAS,ANTHR,411,CULTURE CHANGE&APPL,20,3,15
7944,2003,Fall,LAS,ANTHR,412,PSYCHOLOGICAL ANTHR,30,7,23
7947,2003,Fall,LAS,ANTHR,414,SOUTHWEST ARCHAEOL,21,1,5
7951,2003,Fall,LAS,ANTHR,418,"GLOB CULTR,CONSMPTN",11,3,27
7960,2003,Fall,LAS,ANTHR,420,CULT PRAIRIE-PLAINS,7,1,14
8063,2003,Fall,LAS,ANTHR,490A,INDEP STDY ARCHAEOL,3,0,0
8075,2003,Fall,LAS,ANTHR,490B,IND STD CULTR ANTHR,2,0,0
8107,2003,Fall,LAS,ANTHR,490C,IND STD BIOL ANTHRO,3,0,0
8127,2003,Fall,LAS,ANTHR,490D,IND STDY LING ANTHR,1,0,0
8189,2003,Fall,DSGN,ARCH,102,PRE-ARCHITEC DESIGN,109,13,12
8191,2003,Fall,DSGN,ARCH,201,ARCHITCTRL DESIGN I,69,0,0
8223,2003,Fall,DSGN,ARCH,221,HIST WESTERN ARCH I,165,42,25
8253,2003,Fall,DSGN,ARCH,230,DSGN COMMUNICATNS I,69,0,0
8270,2003,Fall,DSGN,ARCH,240,MTRLS&ASSEMBLIES I,115,8,7
8291,2003,Fall,DSGN,ARCH,271,HUM BEHAV&ENVIR THY,69,0,0
8303,2003,Fall,DSGN,ARCH,301,ARCHITEC DESIGN III,66,0,0
8346,2003,Fall,DSGN,ARCH,334,COMPUTER APPLICATNS,17,3,18
8375,2003,Fall,DSGN,ARCH,335,THREE-DIMENS STUDIO,39,4,10
8425,2003,Fall,DSGN,ARCH,344,ARCH STRUCTURES II,63,3,5
8458,2003,Fall,DSGN,ARCH,357,ENVIR FORCES IN ARC,66,4,6
8469,2003,Fall,DSGN,ARCH,401,ARCHITECTU DESIGN V,58,0,0
8498,2003,Fall,DSGN,ARCH,403,ARCHITEC DESIGN VII,58,1,2
8539,2003,Fall,DSGN,ARCH,422,TOPICS MEDIEVAL ARC,22,1,5
8561,2003,Fall,DSGN,ARCH,425,TOP 20TH CENTU ARCH,24,7,29
8580,2003,Fall,DSGN,ARCH,427,HISTORY CHINESE ARC,18,3,17
8634,2003,Fall,DSGN,ARCH,434,COMPUTER-AIDED ARCH,9,0,0
8649,2003,Fall,DSGN,ARCH,436,ADVNCD DESIGN MEDIA,16,5,31
8666,2003,Fall,DSGN,ARCH,437,ARCHITC PHOTOGRAPHY,15,6,40
8704,2003,Fall,DSGN,ARCH,471,DSGN FOR ALL PEOPLE,18,1,6
8706,2003,Fall,DSGN,ARCH,482,PROFESSNAL PRACTICE,60,1,2
8728,2003,Fall,DSGN,ARCH,490A,IND STDY DSN COMMUN,20,0,0
8752,2003,Fall,DSGN,ARCH,490B,INDEP STUDY DESIGN,3,1,33
8790,2003,Fall,DSGN,ARCH,490C,IND STDY TECHN SYST,5,1,20
8810,2003,Fall,DSGN,ARCH,490D,IND STUDY ARCH HIST,1,0,0
8872,2003,Fall,DSGN,ART,108,VISUAL FOUNDATNS I,375,52,14
8874,2003,Fall,DSGN,ART,109,VISUAL FOUNDATNS II,9,1,11
8877,2003,Fall,DSGN,ART,130,DRAWING I,300,27,9
8881,2003,Fall,DSGN,ART,230,DRAWING II,62,11,18
8902,2003,Fall,DSGN,ART,292,DIMENSIONS ART&DSGN,231,13,6
8944,2003,Fall,DSGN,ART,495N,ART HIST IN EUROPE,51,1,2
9029,2003,Fall,DSGN,ART H,181,HISTORY OF DESIGN,217,78,36
9033,2003,Fall,DSGN,ART H,280,HISTORY OF ART I,241,73,30
9048,2003,Fall,DSGN,ART H,280H,HONORS ART HISTRY I,5,5,100
9141,2003,Fall,DSGN,ART H,394,WOMEN IN ART,36,11,31
9159,2003,Fall,DSGN,ART H,481,ART & ARCH OF INDIA,61,21,34
9171,2003,Fall,DSGN,ART H,488,MODERNISM TO 1945,51,1,2
9191,2003,Fall,DSGN,ART H,490,INDEPENDENT STUDY,1,0,0
9233,2003,Fall,DSGN,ART H,496,HIST OF PHOTOGRAPHY,41,13,32
9284,2003,Fall,DSGN,ARTED,211,INTRO TO ART EDUC,21,1,5
9317,2003,Fall,DSGN,ARTGR,270,GRAPH DSGN STUDIO I,60,0,0
9361,2003,Fall,DSGN,ARTGR,275,GRAPHIC TECHNOLGY I,60,0,0
9391,2003,Fall,DSGN,ARTGR,277,GRPH DSN INTERN SEM,60,0,0
9408,2003,Fall,DSGN,ARTGR,370,GRAPHC DSN STDO III,61,1,2
9467,2003,Fall,DSGN,ARTGR,387,"GR DSN HIST,THY,C I",63,0,0
9520,2003,Fall,DSGN,ARTGR,470,GRAPH DSGN STUDIO V,52,4,8
9544,2003,Fall,DSGN,ARTGR,472,PHOTO ART DIRECTION,14,1,7
9573,2003,Fall,DSGN,ARTGR,474,EXHIBITION DESIGN,14,2,14
9588,2003,Fall,DSGN,ARTGR,475,ADVANCED TYPOGRAPHY,9,2,22
9616,2003,Fall,DSGN,ARTGR,476,GRPHC DSN METHODLGY,24,2,8
9644,2003,Fall,DSGN,ARTGR,477,GRAPH DSN PRACTICUM,11,1,9
9709,2003,Fall,DSGN,ARTGR,481,GRPH DSGN PRO PRACT,49,0,0
9735,2003,Fall,DSGN,ARTGR,484,STUDIES IN GRPH DSN,28,1,4
9800,2003,Fall,DSGN,ARTGR,490H,INDEP STUDY HONORS,2,0,0
9819,2003,Fall,DSGN,ARTGR,490I,"IND STD COOP,INTERN",6,0,0
9856,2003,Fall,DSGN,ARTGR,491,PUBLCATN DSN:MAGAZN,11,0,0
9913,2003,Fall,DSGN,ARTID,261,GRAPH COM INT DSN I,42,2,5
9928,2003,Fall,DSGN,ARTID,262,GRPH COM INT DSN II,42,1,2
9951,2003,Fall,DSGN,ARTID,265,INT DESIGN STUDIO I,42,1,2
10007,2003,Fall,DSGN,ARTID,352,INTERIOR SYSTMS III,37,0,0
10030,2003,Fall,DSGN,ARTID,355,INT DSN HIST/THRY I,47,2,4
10084,2003,Fall,DSGN,ARTID,365,INT DSGN STUDIO III,37,0,0
10117,2003,Fall,DSGN,ARTID,369,I D INTERNSHP SEMNR,37,0,0
10164,2003,Fall,DSGN,ARTID,464,STUDIES IN INT DSGN,16,0,0
10168,2003,Fall,DSGN,ARTID,465,INT DESIGN STUDIO V,37,3,8
10229,2003,Fall,DSGN,ARTID,490,INDEPENDENT STUDY,12,0,0
10254,2003,Fall,DSGN,ARTID,490H,INDEP STUDY HONORS,3,0,0
10386,2003,Fall,DSGN,ARTIS,208,COLOR,17,1,6
10503,2003,Fall,DSGN,ARTIS,220,WOOD DESIGN I,28,3,11
10509,2003,Fall,DSGN,ARTIS,222,CERAMICS I,29,4,14
10514,2003,Fall,DSGN,ARTIS,224,JEWELRY/METALSMTH I,33,6,18
10567,2003,Fall,DSGN,ARTIS,229,PHOTOGRAPHY I,73,10,14
10600,2003,Fall,DSGN,ARTIS,233,WATERCOLOR PAINTING,16,1,6
10630,2003,Fall,DSGN,ARTIS,238,PAINTING I,45,3,7
10672,2003,Fall,DSGN,ARTIS,301,FND VISUAL LITERACY,88,10,11
10677,2003,Fall,DSGN,ARTIS,305,MIXED MEDIA,44,3,7
10716,2003,Fall,DSGN,ARTIS,308,MODELG&VIRTUL PHOTO,23,2,9
10752,2003,Fall,DSGN,ARTIS,310,SOURCES VISUAL DSGN,32,1,3
10792,2003,Fall,DSGN,ARTIS,320,WOOD DESIGN II,7,0,0
10822,2003,Fall,DSGN,ARTIS,322,CERAMICS II,3,0,0
10862,2003,Fall,DSGN,ARTIS,324,JEWELR/METALSMTH II,4,0,0
10894,2003,Fall,DSGN,ARTIS,326,INTRO TO ILLUSTRATN,10,0,0
10917,2003,Fall,DSGN,ARTIS,329,PHOTOGRAPHY II,29,1,3
10951,2003,Fall,DSGN,ARTIS,330,DRAW III:LIFE DRWNG,49,9,18
10987,2003,Fall,DSGN,ARTIS,335,THREE-DIMENS STUDIO,8,3,38
11014,2003,Fall,DSGN,ARTIS,336,BIOL ILLUSTRAT PRIN,2,0,0
11026,2003,Fall,DSGN,ARTIS,338,PAINTING II,16,1,6
11070,2003,Fall,DSGN,ARTIS,345,FIBER & FABRIC DSGN,15,2,13
11075,2003,Fall,DSGN,ARTIS,346,RESIST&DYED FAB DSN,13,1,8
11102,2003,Fall,DSGN,ARTIS,356,RELIEF PRINTMAKING,14,0,0
11113,2003,Fall,DSGN,ARTIS,357,MONOTYPE,10,3,30
11125,2003,Fall,DSGN,ARTIS,358,LITHOGRAPHY,12,2,17
11178,2003,Fall,DSGN,ARTIS,408,PRIN CPT AID ANIMAT,19,2,11
11211,2003,Fall,DSGN,ARTIS,420,WOOD DESIGN III,3,1,33
11241,2003,Fall,DSGN,ARTIS,422,CERAMICS III,7,0,0
11271,2003,Fall,DSGN,ARTIS,424,JEWELR/METALSMI III,6,0,0
11325,2003,Fall,DSGN,ARTIS,430,DRAWING IV,11,0,0
11355,2003,Fall,DSGN,ARTIS,438,PAINTING III,12,3,25
11445,2003,Fall,DSGN,ARTIS,490B,INDEP STDY CERAMICS,1,0,0
11466,2003,Fall,DSGN,ARTIS,490C,IND ST COMPUTER A&D,20,0,0
11491,2003,Fall,DSGN,ARTIS,490D,INDEP STUDY DRAWING,11,3,27
11525,2003,Fall,DSGN,ARTIS,490E,INDEP STUDY FIBERS,4,0,0
11548,2003,Fall,DSGN,ARTIS,490F,IND ST ILLUSTRATION,3,0,0
11564,2003,Fall,DSGN,ARTIS,490G,INDEP STUDY METALS,2,0,0
11615,2003,Fall,DSGN,ARTIS,490I,INDEP STDY PAINTING,53,4,8
11647,2003,Fall,DSGN,ARTIS,490J,IND STD PHOTOGRAPHY,6,0,0
11672,2003,Fall,DSGN,ARTIS,490K,IND STD PRINTMAKING,3,0,0
11688,2003,Fall,DSGN,ARTIS,490L,INDEP STUDY WOOD,3,0,0
11713,2003,Fall,DSGN,ARTIS,490M,IND STD MIXED MEDIA,1,0,0
11819,2003,Fall,CALS,AST,110,EXPERNC AG SYS TECH,24,3,13
11822,2003,Fall,CALS,AST,115,SOLV TECHNOL PROBLM,59,6,10
11828,2003,Fall,CALS,AST,120,INTR RENEW RESOURCS,48,5,10
11838,2003,Fall,CALS,AST,210,FUND AG SYS TECHNOL,57,2,4
11841,2003,Fall,CALS,AST,215,CPTR-AID GRAPHC APP,8,0,0
11844,2003,Fall,CALS,AST,297,AST WORK EXPERIENCE,8,0,0
11856,2003,Fall,CALS,AST,333,PRECISION FARM SYST,21,1,5
11859,2003,Fall,CALS,AST,335,TRACTOR POWER,19,1,5
11865,2003,Fall,CALS,AST,358,SMALL POWER EQUIPMT,21,2,10
11868,2003,Fall,CALS,AST,360,ELEC PWR&ELTRNCS AG,33,4,12
11876,2003,Fall,CALS,AST,373,ANIM PRODUCTION SYS,38,1,3
11881,2003,Fall,CALS,AST,403,SENIOR SEMINAR,22,2,9
11884,2003,Fall,CALS,AST,425,AG IMPACT WATR QUAL,24,0,0
11889,2003,Fall,CALS,AST,435,AGRICULTURAL SAFETY,17,0,0
11914,2003,Fall,CALS,AST,490S,IND STDY SOIL & WTR,1,0,0
11969,2003,Fall,LAS,ASTRO,102X,EXPLORING SKY&EARTH,14,3,21
12005,2003,Fall,LAS,ASTRO,103X,EVENING STAR,4,0,0
12043,2003,Fall,LAS,ASTRO,120,SKY & SOLAR SYSTEM,387,58,15
12087,2003,Fall,LAS,ASTRO,125L,SKY &SOLAR SYST LAB,54,16,30
12112,2003,Fall,LAS,ASTRO,150,"STARS,GALAXIES&COSM",132,33,25
12158,2003,Fall,LAS,ASTRO,342,INTR SOLAR SYS ASTR,24,3,13
12173,2003,Fall,LAS,ASTRO,344L,ASTRONOMY LAB,33,2,6
12203,2003,Fall,LAS,ASTRO,405,ASTROPHYSICS,6,0,0
12280,2003,Fall,INDIS,ATH,101D,INTERCOL CROSS CTRY,15,2,13
12295,2003,Fall,INDIS,ATH,101E,INTERCOL CROSS CTRY,15,0,0
12310,2003,Fall,INDIS,ATH,101F,INTERCOLL FOOTBALL,91,5,5
12430,2003,Fall,INDIS,ATH,101R,INTERCOL VOLLEYBALL,15,0,0
12475,2003,Fall,INDIS,ATH,101U,INTERCOLLEG SOCCER,18,1,6
12498,2003,Fall,INDIS,BBMB,101,INTRO BIOCHEM ACTVT,44,4,9
12555,2003,Fall,INDIS,BBMB,221,BIOCHEMCL PROCESSES,55,7,13
12581,2003,Fall,INDIS,BBMB,301,SURVEY OF BIOCHEM,82,24,29
12627,2003,Fall,INDIS,BBMB,311,BIOCHEMISTRY LAB,12,1,8
12659,2003,Fall,INDIS,BBMB,404,BIOCHEMISTRY I,90,11,12
12702,2003,Fall,INDIS,BBMB,405,BIOCHEMISTRY II,3,1,33
12746,2003,Fall,INDIS,BBMB,411,BIOCHEMCL RES TCHNQ,16,1,6
