,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
4681,2011,Fall,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",1,0,0
4682,2011,Spring,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",1,0,0
4714,2011,Fall,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",5,0,0
4715,2011,Spring,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",7,0,0
4753,2011,Summer,CALS,AGEDS,490C,"IND STU BUS,PROD AG",2,0,0
4754,2011,Fall,CALS,AGEDS,490C,"IND STU BUS,PROD AG",6,0,0
4755,2011,Spring,CALS,AGEDS,490C,"IND STU BUS,PROD AG",4,0,0
4784,2011,Summer,CALS,AGEDS,490D,"IND STU EXTEN,INT'L",2,0,0
4785,2011,Fall,CALS,AGEDS,490D,"IND STU EXTEN,INT'L",4,0,0
4786,2011,Spring,CALS,AGEDS,490D,"IND STU EXTEN,INT'L",1,0,0
4801,2011,Fall,CALS,AGEDS,490H,INDEP STUDY HONORS,1,0,0
4817,2011,Summer,CALS,AGEDS,490I,IND STU COMMUNICATN,1,0,0
4818,2011,Fall,CALS,AGEDS,490I,IND STU COMMUNICATN,2,0,0
4819,2011,Spring,CALS,AGEDS,490I,IND STU COMMUNICATN,13,0,0
4859,2011,Fall,CALS,AGRON,110,PRO DEVEL:ORIENTATN,67,1,1
4885,2011,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,242,53,22
4886,2011,Spring,CALS,AGRON,114,PRINCIP OF AGRONOMY,161,29,18
4914,2011,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,29,5,17
4915,2011,Spring,CALS,AGRON,120,INTR RENEW RESOURCS,25,3,12
4954,2011,Summer,CALS,AGRON,154,FUND OF SOIL SCIENC,33,0,0
4955,2011,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,130,30,23
4956,2011,Spring,CALS,AGRON,154,FUND OF SOIL SCIENC,173,46,27
4985,2011,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,21,6,29
4986,2011,Spring,CALS,AGRON,155,SOILS HORT SCIENTST,18,8,44
5011,2011,Spring,CALS,AGRON,160,WORLD WATER RESOURC,11,2,18
5047,2011,Summer,CALS,AGRON,206,INTRO METEOROLOGY,12,2,17
5048,2011,Fall,CALS,AGRON,206,INTRO WEATHER&CLIMT,163,25,15
5049,2011,Spring,CALS,AGRON,206,INTRO METEOROLOGY,61,5,8
5079,2011,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,72,0,0
5101,2011,Fall,CALS,AGRON,212,"CROP GRWTH,PROD&MGT",110,23,21
5102,2011,Spring,CALS,AGRON,212,"CROP GWRTH,PROD&MGT",85,3,4
5114,2011,Fall,CALS,AGRON,212L,FIELD APP CROP PROD,83,4,5
5139,2011,Fall,CALS,AGRON,217X,WEED IDENTIFICATION,21,0,0
5140,2011,Spring,CALS,AGRON,217X,WEED IDENTIFICATION,16,6,38
5157,2011,Spring,CALS,AGRON,259X,ORGNC CMPDS PLT ENV,32,5,16
5176,2011,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,92,1,1
5177,2011,Spring,CALS,AGRON,260,SOILS&ENVIR QUALITY,117,1,1
5204,2011,Spring,CALS,AGRON,283,PESTICIDE APPL CERT,32,1,3
5215,2011,Fall,CALS,AGRON,311,PROFESNL INTERNSHIP,9,0,0
5234,2011,Fall,CALS,AGRON,316,CROP STRUC-FUNC REL,38,4,11
5235,2011,Spring,CALS,AGRON,316,CROP STRUC-FUNC REL,47,3,6
5259,2011,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,92,23,25
5283,2011,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",28,10,36
5284,2011,Spring,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",44,19,43
5300,2011,Fall,CALS,AGRON,325,BIORENEWABLE SYSTMS,11,0,0
5316,2011,Spring,CALS,AGRON,331,INTERCOLL CROP TEAM,9,1,11
5343,2011,Fall,CALS,AGRON,334,FORAGE CROP MGMT,41,1,2
5344,2011,Spring,CALS,AGRON,334,FORAGE CROP MGMT,61,5,8
5362,2011,Fall,CALS,AGRON,338,SEED SCIENCE&TECHNL,21,0,0
5390,2011,Summer,CALS,AGRON,342,WORLD FOOD ISSUES,38,8,21
5391,2011,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,121,16,13
5392,2011,Spring,CALS,AGRON,342,WORLD FOOD ISSUES,144,12,8
5420,2011,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,1,1,100
5447,2011,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,79,10,13
5448,2011,Spring,CALS,AGRON,354,SOILS &PLANT GROWTH,114,9,8
