,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
1490,2005,Fall,BUS,ACCT,316,BUSINESS LAW,27,3,11
1514,2005,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,86,5,6
1558,2005,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,79,13,16
1592,2005,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,101,19,19
1635,2005,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,79,25,32
1685,2005,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,103,10,10
1725,2005,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,26,5,19
1771,2005,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,21,2,10
1821,2005,Fall,BUS,ACCT,497,INTRO TO AUDITING,40,4,10
1871,2005,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,244,34,14
1907,2005,Fall,LAS,ADVRT,301,STRATEG PLAN AD &PR,60,3,5
1947,2005,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,18,0,0
1978,2005,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,41,3,7
2035,2005,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,31,0,0
2066,2005,Fall,LAS,ADVRT,436,AD PORTFLIO PRACTCM,11,1,9
2136,2005,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,102,17,17
2165,2005,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,29,2,7
2182,2005,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,19,3,16
2233,2005,Fall,ENGR,AER E,243,AERODYNAMICS I,36,1,3
2253,2005,Fall,ENGR,AER E,243L,AERODYNAMICS LAB I,32,0,0
2267,2005,Fall,ENGR,AER E,261,INTRO AEROSPAC ENGR,93,6,6
2296,2005,Fall,ENGR,AER E,265,SCI BALLOON ENGR&OP,3,0,0
2308,2005,Fall,ENGR,AER E,290A,IND STD FLIGHT GRND,28,5,18
2385,2005,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,54,1,2
2470,2005,Fall,ENGR,AER E,351,ASTRODYNAMICS I,53,13,25
2498,2005,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,48,5,10
2520,2005,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,17,2,12
2563,2005,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,70,5,7
2616,2005,Fall,ENGR,AER E,422,VIBRATN&AEROELASTIC,10,0,0
2623,2005,Fall,ENGR,AER E,423,COMPOSITE FLT STRUC,40,2,5
2669,2005,Fall,ENGR,AER E,446,COMPUT FLUID DYNAM,14,0,0
2690,2005,Fall,ENGR,AER E,451,ASTRODYNAMICS II,22,0,0
2715,2005,Fall,ENGR,AER E,455X,ADV FLIGHT MECH&TST,15,0,0
2721,2005,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,66,0,0
2751,2005,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,12,0,0
2870,2005,Fall,ENGR,AER E,490C,IND STD AEROS STRUC,1,0,0
2898,2005,Fall,ENGR,AER E,490D,IND STD FLIGHT DYNA,1,0,0
2991,2005,Fall,ENGR,AER E,490J,IND STD NONDESTR EV,2,0,0
3053,2005,Fall,ENGR,AER E,499,SENIOR PROJECT,2,0,0
3614,2005,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,21,2,10
3661,2005,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,13,1,8
3699,2005,Fall,INDIS,AF AM,334,AFRI AMER RELIG EXP,7,4,57
3711,2005,Fall,INDIS,AF AM,347,SURVEY AFRIC AM LIT,5,1,20
3736,2005,Fall,INDIS,AF AM,353,HIST AFRICAN AMER I,7,0,0
3772,2005,Fall,LAS,AFAS,101,LEADERSHIP LAB I,25,4,16
3802,2005,Fall,LAS,AFAS,141,U S AIR FORCE TODAY,36,1,3
3852,2005,Fall,LAS,AFAS,201,LEADERSHIP LAB II,27,4,15
3882,2005,Fall,LAS,AFAS,241,AIR POWER DEVELOPMT,34,3,9
3912,2005,Fall,LAS,AFAS,301,LEADERSHIP LAB III,20,0,0
3942,2005,Fall,LAS,AFAS,341,AIR F MGT&LEADERSHP,21,0,0
3972,2005,Fall,LAS,AFAS,401,LEADERSHIP LAB IV,23,1,4
4002,2005,Fall,LAS,AFAS,441,NATL SECURITY FORCE,26,0,0
4032,2005,Fall,CALS,AGEDS,110A,ORIENTATION AGRI ED,24,1,4
4047,2005,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,46,0,0
4062,2005,Fall,CALS,AGEDS,110C,ORIENT GENERAL AGRI,26,1,4
4087,2005,Fall,CALS,AGEDS,111,ORIENT AG SCHOLARS,8,1,13
4137,2005,Fall,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,10,0,0
4179,2005,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,1,0,0
4214,2005,Fall,CALS,AGEDS,215,CAREER SEMINAR,40,0,0
4244,2005,Fall,CALS,AGEDS,290,SPECIAL PROBLEMS,4,0,0
4259,2005,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,8,1,13
4289,2005,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,99,3,3
4353,2005,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,50,3,6
4424,2005,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,15,0,0
4457,2005,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,8,0,0
4569,2005,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,37,0,0
4621,2005,Fall,CALS,AGEDS,451X,AGRICULTURAL LAW,12,0,0
4670,2005,Fall,CALS,AGEDS,490A,"IND STD PHIL,CURRIC",2,0,0
4703,2005,Fall,CALS,AGEDS,490B,"IND STD LDRSHP,EVAL",23,0,0
4736,2005,Fall,CALS,AGEDS,490C,"IND STD BUS,PROD AG",2,0,0
4777,2005,Fall,CALS,AGEDS,490D,"IND STD EXTEN,INT'L",1,0,0
4792,2005,Fall,CALS,AGEDS,490E,IND STD INSTR TCHNL,1,0,0
4805,2005,Fall,CALS,AGEDS,490I,IND STD COMMUNICATN,15,1,7
4844,2005,Fall,CALS,AGEDS,496B,AGRI TRAVEL DOMESTC,1,1,100
4853,2005,Fall,CALS,AGRON,110,PROF DEVEL:ORIENTAT,21,0,0
4873,2005,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,127,18,14
4902,2005,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,37,6,16
4937,2005,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,108,18,17
4973,2005,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,23,11,48
5000,2005,Fall,CALS,AGRON,156,SOILS FOR URBAN USE,25,8,32
5035,2005,Fall,CALS,AGRON,206,INTRO METEOROLOGY,70,26,37
5073,2005,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,39,0,0
5089,2005,Fall,CALS,AGRON,212,GRAIN &FORAGE CROPS,68,11,16
5145,2005,Fall,CALS,AGRON,230,CROP STRUC-FUNC REL,19,0,0
5164,2005,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,87,2,2
5222,2005,Fall,CALS,AGRON,311X,PROFESNL INTERNSHIP,8,0,0
5229,2005,Fall,CALS,AGRON,312X,CROP MGT DECISN MAK,14,0,0
5252,2005,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,44,5,11
5271,2005,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",9,5,56
5331,2005,Fall,CALS,AGRON,334,FORAGE CROP MGMT,23,0,0
5373,2005,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,49,2,4
5435,2005,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,47,12,26
5465,2005,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,18,0,0
5491,2005,Fall,CALS,AGRON,356,"SOIL,FERTLZ,H2O MGT",14,0,0
5513,2005,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,6,0,0
5545,2005,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,6,0,0
5573,2005,Fall,CALS,AGRON,402,WTRSHED HYDROL&SURF,3,0,0
5606,2005,Fall,CALS,AGRON,406,CONTINENTS' CLIMATE,1,0,0
5624,2005,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,16,0,0
5655,2005,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,12,1,8
5676,2005,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,82,3,4
5744,2005,Fall,CALS,AGRON,485,SOIL MICROBIAL ECOL,4,0,0
5761,2005,Fall,CALS,AGRON,490,INDEPENDENT STUDY,16,4,25
5821,2005,Fall,CALS,AGRON,491,SEED SCI INTERNSHIP,1,0,0
5878,2005,Fall,CALS,AGRON,497,AGROECOLOGY FLD CRS,3,0,0
5906,2005,Fall,INDIS,AM IN,210,INTRO AM IN STUDIES,165,34,21
5950,2005,Fall,INDIS,AM IN,240,INTRO AMER INDN LIT,26,0,0
5968,2005,Fall,INDIS,AM IN,310,TOPICS AMERI INDIAN,29,1,3
6031,2005,Fall,INDIS,AM IN,328,AMER INDIAN RELIGNS,8,3,38
6098,2005,Fall,CALS,AN S,101,WORKNG WITH ANIMALS,209,12,6
6141,2005,Fall,CALS,AN S,114,SURVEY ANIMAL INDUS,273,36,13
6176,2005,Fall,CALS,AN S,115A,BEG HUNT SEAT EQUIT,11,0,0
6177,2005,Fall,CALS,AN S,115B,HORSEMN:BEG JUMPING,3,0,0
6179,2005,Fall,CALS,AN S,115C,INT HUNT SEAT EQUIT,3,0,0
6182,2005,Fall,CALS,AN S,115E,BEG WEST HORSEMNSHP,5,0,0
6184,2005,Fall,CALS,AN S,115F,INT WEST HORSEMNSHP,5,0,0
6238,2005,Fall,CALS,AN S,211,ISSUES FACING AN S,72,2,3
6268,2005,Fall,CALS,AN S,214,DOMEST ANIM PHYSIOL,96,29,30
6298,2005,Fall,CALS,AN S,214L,DOM AN ANAT&PHY LAB,93,18,19
6327,2005,Fall,CALS,AN S,216,EQUINE SCIENCE,48,4,8
6355,2005,Fall,CALS,AN S,217,EQUINE FARM PRACTCM,16,0,0
6399,2005,Fall,CALS,AN S,225,SWINE SCIENCE,47,4,9
6425,2005,Fall,CALS,AN S,226,BEEF CATTLE SCIENCE,57,5,9
6468,2005,Fall,CALS,AN S,235,DAIRY CATTLE SCIENC,24,1,4
6491,2005,Fall,CALS,AN S,270,FOODS ANIMAL ORIGIN,36,9,25
6549,2005,Fall,CALS,AN S,305,LIVESTOCK EVALUATN,44,0,0
6579,2005,Fall,CALS,AN S,311,CAREER PREP AN SCI,75,0,0
6607,2005,Fall,CALS,AN S,316,TRAINING THE HORSE,17,2,12
6631,2005,Fall,CALS,AN S,319,ANIMAL NUTRITION,69,15,22
6658,2005,Fall,CALS,AN S,320,LVSTCK FEED PRGM DS,19,1,5
6703,2005,Fall,CALS,AN S,331,ANIMAL REPRODUCTION,104,12,12
6733,2005,Fall,CALS,AN S,332,ANIM REPROD LAB MTH,27,2,7
6765,2005,Fall,CALS,AN S,333,EMBRYO TRANSFER&TCH,29,0,0
6784,2005,Fall,CALS,AN S,334,EMBRYO TRANSFER LAB,10,0,0
6814,2005,Fall,CALS,AN S,336,LVSTCK BEHAVR&BEING,42,3,7
6861,2005,Fall,CALS,AN S,352,GENET IMPRV DOM ANI,68,6,9
6893,2005,Fall,CALS,AN S,360,FRESH MEATS,11,0,0
7010,2005,Fall,CALS,AN S,399A,ANIM SCI INTERNSHIP,15,1,7
7042,2005,Fall,CALS,AN S,411,ISSUES ANIMAL SCIEN,50,0,0
7104,2005,Fall,CALS,AN S,419,ADV ANIML NUTRITION,29,15,52
7117,2005,Fall,CALS,AN S,423,POULTRY SYSTEMS MGT,6,0,0
7138,2005,Fall,CALS,AN S,425,SWINE SYSTEMS MGT,28,0,0
7199,2005,Fall,CALS,AN S,434,DAIRY SYSTEMS MGT,25,0,0
7236,2005,Fall,CALS,AN S,451,AN MOLECULAR BIOLGY,6,0,0
7257,2005,Fall,CALS,AN S,475A,JUDGING MEAT ANIMAL,7,1,14
7287,2005,Fall,CALS,AN S,475B,JUDGNG DAIRY CATTLE,8,1,13
7309,2005,Fall,CALS,AN S,475C,JUDGING MEATS,19,2,11
7349,2005,Fall,CALS,AN S,475E,JUDGING HORSES,14,3,21
7378,2005,Fall,CALS,AN S,480A,BEEF INDU LDR FELLW,1,0,0
7431,2005,Fall,CALS,AN S,490A,IND STDY AN SCIENCE,10,2,20
7475,2005,Fall,CALS,AN S,490B,IND STDY DY SCIENCE,6,0,0
7506,2005,Fall,CALS,AN S,490C,IND STUDY MEAT SCI,2,0,0
7531,2005,Fall,CALS,AN S,490H,INDEP STUDY HONORS,2,0,0
7588,2005,Fall,CALS,AN S,497,TEACHNG EXPRNC AN S,23,0,0
7617,2005,Fall,LAS,ANTHR,201,INTRO CULTURL ANTHR,419,98,23
7656,2005,Fall,LAS,ANTHR,202,INTR BIOL AN&ARCHEO,118,40,34
7704,2005,Fall,LAS,ANTHR,230,GLOBALZAT&HUMN COND,162,31,19
7737,2005,Fall,LAS,ANTHR,257,MUSEUM STUDIES,13,1,8
7773,2005,Fall,LAS,ANTHR,308,ARCHAEOLOGY,28,1,4
7788,2005,Fall,LAS,ANTHR,309,LINGUISTIC ANTHROPO,32,4,13
7814,2005,Fall,LAS,ANTHR,315,ARCHAEOL OF N AMERI,18,8,44
7848,2005,Fall,LAS,ANTHR,322,PEOPL&CUL NATV N AM,24,10,42
7885,2005,Fall,LAS,ANTHR,326,PEOPLE&CULTR E ASIA,25,2,8
7904,2005,Fall,LAS,ANTHR,335,CULTURE MIDDLE EAST,23,2,9
7939,2005,Fall,LAS,ANTHR,411,CULTURE CHANGE&APPL,9,1,11
7945,2005,Fall,LAS,ANTHR,412,PSYCHOLOGICAL ANTHR,23,1,4
7948,2005,Fall,LAS,ANTHR,414,SOUTHWEST ARCHAEOL,15,2,13
7952,2005,Fall,LAS,ANTHR,418,"GLOB CULTR,CONSMPTN",15,2,13
8038,2005,Fall,LAS,ANTHR,451,PRACTICUM IN ANTHRO,4,0,0
8111,2005,Fall,LAS,ANTHR,490C,IND STD BIOL ANTHRO,2,0,0
8136,2005,Fall,LAS,ANTHR,490H,INDEP STUDY HONORS,1,0,0
8193,2005,Fall,DSGN,ARCH,201,ARCHITCTRL DESIGN I,67,0,0
8225,2005,Fall,DSGN,ARCH,221,HIST WESTERN ARCH I,143,33,23
8255,2005,Fall,DSGN,ARCH,230,DSGN COMMUNICATNS I,67,0,0
8272,2005,Fall,DSGN,ARCH,240,MTRLS&ASSEMBLIES I,64,3,5
8293,2005,Fall,DSGN,ARCH,271,HUM BEHAV&ENVIR THY,59,1,2
8305,2005,Fall,DSGN,ARCH,301,ARCHITEC DESIGN III,62,0,0
8349,2005,Fall,DSGN,ARCH,334,COMPUTER APPLICATNS,19,0,0
8378,2005,Fall,DSGN,ARCH,335,THREE-DIMENS STUDIO,27,2,7
8427,2005,Fall,DSGN,ARCH,344,ARCH STRUCTURES II,65,7,11
8460,2005,Fall,DSGN,ARCH,357,ENVIR FORCES IN ARC,65,2,3
8471,2005,Fall,DSGN,ARCH,401,ARCHITECTU DESIGN V,59,0,0
8500,2005,Fall,DSGN,ARCH,403,ARCHITEC DESIGN VII,60,2,3
8541,2005,Fall,DSGN,ARCH,422,TOPICS MEDIEVAL ARC,13,1,8
8563,2005,Fall,DSGN,ARCH,425,TOP 20TH CENTU ARCH,14,0,0
8582,2005,Fall,DSGN,ARCH,427,HIST&THRY CHINESE A,21,2,10
8652,2005,Fall,DSGN,ARCH,436,ADVNCD DESIGN MEDIA,19,1,5
8668,2005,Fall,DSGN,ARCH,437,ARCHITC PHOTOGRAPHY,8,2,25
8708,2005,Fall,DSGN,ARCH,482,PROFESSNAL PRACTICE,69,4,6
8732,2005,Fall,DSGN,ARCH,490A,IND STDY DSN COMMUN,2,0,0
8755,2005,Fall,DSGN,ARCH,490B,INDEP STUDY DESIGN,1,0,0
8792,2005,Fall,DSGN,ARCH,490C,IND STDY TECHN SYST,3,0,0
8814,2005,Fall,DSGN,ARCH,490D,IND STUDY ARCH HIST,2,0,0
8842,2005,Fall,DSGN,ARCH,490F,INDEP STDY PRACTICE,2,0,0
8886,2005,Fall,DSGN,ART,230,DRAWING II,111,9,8
8947,2005,Fall,DSGN,ART,495N,ART HIST IN EUROPE,64,1,2
8973,2005,Fall,DSGN,ART,497,STUDIO INTERNSHIP,5,0,0
9003,2005,Fall,DSGN,ART,498,INTRNSHP MUSEUM/GAL,2,0,0
9035,2005,Fall,DSGN,ART H,280,HISTORY OF ART I,233,20,9
9050,2005,Fall,DSGN,ART H,280H,HONORS ART HISTRY I,4,1,25
9142,2005,Fall,DSGN,ART H,394,WOMEN IN ART,40,8,20
9161,2005,Fall,DSGN,ART H,481,ART & ARCH OF INDIA,31,9,29
9173,2005,Fall,DSGN,ART H,488,MODERNISM TO 1945,44,6,14
9194,2005,Fall,DSGN,ART H,490,INDEPENDENT STUDY,1,0,0
9235,2005,Fall,DSGN,ART H,496,HIST OF PHOTOGRAPHY,47,9,19
9252,2005,Fall,DSGN,ART H,498,TOPICS IN ART HIST,29,2,7
9288,2005,Fall,DSGN,ARTED,211,INTRO TO ART EDUC,38,0,0
9319,2005,Fall,DSGN,ARTGR,270,GRAPH DSGN STUDIO I,59,0,0
9363,2005,Fall,DSGN,ARTGR,275,GRAPHIC TECHNOLGY I,58,4,7
9400,2005,Fall,DSGN,ARTGR,291,THEOR&PRIN GRPH DSN,56,0,0
9410,2005,Fall,DSGN,ARTGR,370,GRAPHC DSN STDO III,55,0,0
9469,2005,Fall,DSGN,ARTGR,387,"GR DSN HIST,THY,C I",55,3,5
9522,2005,Fall,DSGN,ARTGR,470,GRAPH DSGN STUDIO V,58,4,7
9546,2005,Fall,DSGN,ARTGR,472,PHOTO ART DIRECTION,14,0,0
9558,2005,Fall,DSGN,ARTGR,473,TIME BASE MLTIMEDIA,15,1,7
9575,2005,Fall,DSGN,ARTGR,474,EXHIBITION DESIGN,7,0,0
9590,2005,Fall,DSGN,ARTGR,475,ADVANCED TYPOGRAPHY,9,1,11
9621,2005,Fall,DSGN,ARTGR,476,GRPHC DSN METHODLGY,20,0,0
9647,2005,Fall,DSGN,ARTGR,477,GRAPH DSN PRACTICUM,10,0,0
9711,2005,Fall,DSGN,ARTGR,481,GRPH DSGN PRO PRACT,57,0,0
9737,2005,Fall,DSGN,ARTGR,484,STUDIES IN GRPH DSN,28,0,0
9774,2005,Fall,DSGN,ARTGR,490B,IND STUDY 2-D DESGN,1,0,0
9793,2005,Fall,DSGN,ARTGR,490C,IND STUDY 3-D DESGN,1,0,0
9802,2005,Fall,DSGN,ARTGR,490H,INDEP STUDY HONORS,1,0,0
9822,2005,Fall,DSGN,ARTGR,490I,"IND STD COOP,INTERN",6,0,0
9858,2005,Fall,DSGN,ARTGR,491,PUBLCATN DSN:MAGAZN,15,4,27
9887,2005,Fall,DSGN,ARTID,250,FUND INTERIOR DSIGN,59,4,7
9915,2005,Fall,DSGN,ARTID,261,GRAPH COM INT DSN I,40,0,0
9930,2005,Fall,DSGN,ARTID,262,GRPH COM INT DSN II,40,0,0
9953,2005,Fall,DSGN,ARTID,265,INT DESIGN STUDIO I,40,0,0
9982,2005,Fall,DSGN,ARTID,350,MATERLS SYS&DETAI I,41,0,0
10008,2005,Fall,DSGN,ARTID,352,INTERIOR SYSTMS III,40,6,15
10067,2005,Fall,DSGN,ARTID,360,I D INTERNSHP SEMNR,39,1,3
10086,2005,Fall,DSGN,ARTID,365,INT DSGN STUDIO III,40,0,0
10170,2005,Fall,DSGN,ARTID,465,INT DESIGN STUDIO V,35,0,0
10206,2005,Fall,DSGN,ARTID,469,ADV STUDI INT DSIGN,33,1,3
10233,2005,Fall,DSGN,ARTID,490,INDEPENDENT STUDY,24,0,0
10277,2005,Fall,DSGN,ARTIS,201,FND VISUAL LITERACY,29,4,14
10356,2005,Fall,DSGN,ARTIS,205X,STUDIO FUNDAMNTLS I,36,0,0
10382,2005,Fall,DSGN,ARTIS,207X,STUDIO FUNDAMTLS II,36,2,6
10391,2005,Fall,DSGN,ARTIS,208,COLOR,33,2,6
10426,2005,Fall,DSGN,ARTIS,209X,STUDIO FUNDMNTS III,31,1,3
10452,2005,Fall,DSGN,ARTIS,211X,STUDIO FUNDMNTLS IV,30,1,3
10506,2005,Fall,DSGN,ARTIS,220,WOOD DESIGN I,18,2,11
10512,2005,Fall,DSGN,ARTIS,222,CERAMICS I,16,1,6
10519,2005,Fall,DSGN,ARTIS,224,JEWELRY/METALSMTH I,16,3,19
10524,2005,Fall,DSGN,ARTIS,227,INTRO DIGITAL PHOTO,21,5,24
10571,2005,Fall,DSGN,ARTIS,229,PHOTOGRAPHY I,45,2,4
10603,2005,Fall,DSGN,ARTIS,233,WATERCOLOR PAINTING,15,3,20
10635,2005,Fall,DSGN,ARTIS,238,PAINTING I,20,5,25
10668,2005,Fall,DSGN,ARTIS,246,RESIST&DYED FAB DSN,11,3,27
10681,2005,Fall,DSGN,ARTIS,305,MIXED MEDIA,46,3,7
10719,2005,Fall,DSGN,ARTIS,308,MODELG&VIRTUL PHOTO,32,2,6
10757,2005,Fall,DSGN,ARTIS,310,SOURCES VISUAL DSGN,35,3,9
10795,2005,Fall,DSGN,ARTIS,320,WOOD DESIGN II,10,1,10
10825,2005,Fall,DSGN,ARTIS,322,CERAMICS II,3,0,0
10866,2005,Fall,DSGN,ARTIS,324,JEWELR/METALSMTH II,4,0,0
10896,2005,Fall,DSGN,ARTIS,326,INTRO TO ILLUSTRATN,10,5,50
10921,2005,Fall,DSGN,ARTIS,329,PHOTOGRAPHY II,16,2,13
10954,2005,Fall,DSGN,ARTIS,330,DRAW III:LIFE DRWNG,30,4,13
10990,2005,Fall,DSGN,ARTIS,335,THREE-DIMENS STUDIO,5,1,20
11016,2005,Fall,DSGN,ARTIS,336,BIOL ILLUSTRAT PRIN,5,0,0
11031,2005,Fall,DSGN,ARTIS,338,PAINTING II,14,0,0
11104,2005,Fall,DSGN,ARTIS,356,RELIEF PRINTMAKING,6,2,33
11127,2005,Fall,DSGN,ARTIS,358,LITHOGRAPHY,7,1,14
11162,2005,Fall,DSGN,ARTIS,407,ADVANCED ANIMATION,16,4,25
11207,2005,Fall,DSGN,ARTIS,409X,CPTR GAME DSIGN&DEV,29,1,3
11214,2005,Fall,DSGN,ARTIS,420,WOOD DESIGN III,8,0,0
11244,2005,Fall,DSGN,ARTIS,422,CERAMICS STUDIO,8,0,0
11276,2005,Fall,DSGN,ARTIS,424,JEWELR/METALSM STDO,8,1,13
11328,2005,Fall,DSGN,ARTIS,430,DRAWING,9,2,22
11360,2005,Fall,DSGN,ARTIS,438,PAINTING,3,0,0
11469,2005,Fall,DSGN,ARTIS,490C,IND ST COMPUTER A&D,4,0,0
11496,2005,Fall,DSGN,ARTIS,490D,INDEP STUDY DRAWING,7,0,0
11528,2005,Fall,DSGN,ARTIS,490E,INDEP STUDY FIBERS,2,1,50
11551,2005,Fall,DSGN,ARTIS,490F,IND ST ILLUSTRATION,3,0,0
11567,2005,Fall,DSGN,ARTIS,490G,INDEP STUDY METALS,3,0,0
11596,2005,Fall,DSGN,ARTIS,490H,INDEP STUDY HONORS,2,0,0
11620,2005,Fall,DSGN,ARTIS,490I,INDEP STDY PAINTING,1,0,0
11691,2005,Fall,DSGN,ARTIS,490L,INDEP STUDY WOOD,5,0,0
11716,2005,Fall,DSGN,ARTIS,490M,IND STD MIXED MEDIA,2,0,0
11821,2005,Fall,CALS,AST,110,EXPERNC AG SYS TECH,20,1,5
11825,2005,Fall,CALS,AST,115,SOLV TECHNOL PROBLM,18,4,22
11832,2005,Fall,CALS,AST,120,INTR RENEW RESOURCS,18,3,17
11840,2005,Fall,CALS,AST,210,FUND AG SYS TECHNOL,56,4,7
11858,2005,Fall,CALS,AST,333,PRECISION FARM SYST,21,0,0
11861,2005,Fall,CALS,AST,335,TRACTOR POWER,30,2,7
11870,2005,Fall,CALS,AST,360,ELEC PWR&ELTRNCS AG,59,11,19
11878,2005,Fall,CALS,AST,373,ANIM PRODUCTION SYS,37,1,3
11879,2005,Fall,CALS,AST,399,WORK EXPERIENCE,12,1,8
11883,2005,Fall,CALS,AST,403,SENIOR SEMINAR AST,36,0,0
11886,2005,Fall,CALS,AST,425,AG IMPACT WATR QUAL,22,2,9
11891,2005,Fall,CALS,AST,435,AGRICULTURAL SAFETY,26,2,8
11916,2005,Fall,CALS,AST,490S,IND STDY SOIL & WTR,1,0,0
11931,2005,Fall,LAS,ASTRO,102,NORTH STAR ASTRONMY,19,5,26
12008,2005,Fall,LAS,ASTRO,103X,EVENING STAR,14,1,7
12047,2005,Fall,LAS,ASTRO,120,SKY & SOLAR SYSTEM,282,52,18
12090,2005,Fall,LAS,ASTRO,125L,SKY &SOLAR SYST LAB,50,12,24
12115,2005,Fall,LAS,ASTRO,150,"STARS,GALAXIES&COSM",84,46,55
12160,2005,Fall,LAS,ASTRO,342,INTR SOLAR SYS ASTR,31,3,10
12175,2005,Fall,LAS,ASTRO,344L,ASTRONOMY LAB,16,3,19
12205,2005,Fall,LAS,ASTRO,405,ASTROPHYSICS,4,3,75
12267,2005,Fall,H SCI,ATH,101D,INTERCOL CROSS CTRY,12,0,0
